target,kappa,seed,n,m,eta_geometry,eta_readout,bundle,degree,requested_end,trace_states,completed_updates,failed_update,complete,checkpoint_step,initial_mean_gamma,mean_gamma,median_gamma,mean_lambda,signed_mean_change,last_preupdate_mse,window_mean_mse,window_median_mse,heldout_mse,heldout_relative_l2,initial_coarse_norm,last_coarse_norm,normalized_slope_gradient,cumulative_coarse_motion,cumulative_remainder_motion,cumulative_crossing_remainder,recorded_signed_motion,loss_increases,max_preactivation,first_radius_exceedance,descent_ratio_floor,descent_ratio_count,descent_ratio_min,descent_ratio_median,coarse_10pct_step,coarse_10pct_persists20,coarse_10pct_mean_gamma,coarse_1pct_step,coarse_1pct_persists20,coarse_1pct_mean_gamma,fraction_gamma_1,fraction_gamma_1_population0.1_step,fraction_gamma_1_population0.5_step,fraction_gamma_4,fraction_gamma_4_population0.1_step,fraction_gamma_4_population0.5_step,fraction_gamma_16,fraction_gamma_16_population0.1_step,fraction_gamma_16_population0.5_step,fraction_lambda_005,fraction_lambda_005_population0.1_step,fraction_lambda_005_population0.5_step,fraction_lambda_01,fraction_lambda_01_population0.1_step,fraction_lambda_01_population0.5_step,fraction_lambda_025,fraction_lambda_025_population0.1_step,fraction_lambda_025_population0.5_step
sine,10.0,5,128,2048,0.002,0.02,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09278703518289706,0.0926564079989136,0.0014497974247327666,-0.00018367270174556027,0.4242111293370715,0.42443972520858814,0.4242335051432463,0.42421136649558566,0.9210986554062335,0.3574450790386434,0.00045256277708325993,0.0008835102736091895,0.00035920789678315544,-0.0005428805985286681,-7.15657968920226e-17,-0.00018367270174558413,0,0.3562659854481165,,1e-24,19999,0.9836708488975492,0.9999988362251534,159,True,0.09307838693295517,330,True,0.09311933271554343,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
sine,100.0,5,128,2048,0.002,0.2,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09283984629350775,0.09413500892100884,0.0014506225983360586,-0.00013086159113487317,0.42403445696194014,0.42416064773334017,0.4241372506421588,0.42403468628171614,0.9209068207823375,0.3574450790386434,0.00042542755527112187,0.0010117478388112205,0.0002864876367590321,-0.0004173492278939861,8.22703830140257e-17,-0.00013086159113487176,0,0.3557000585423403,,1e-24,19999,0.8453994759394514,1.0000007121090875,17,True,0.09298295721748355,34,True,0.09298744711780936,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
runge,0.0001,5,128,2048,0.002,2.0000000000000002e-07,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09383398361516139,0.09377559604782029,0.0014661559939868967,0.0008632757305187672,0.0801123373736079,0.08155697627818231,0.08029074690933552,0.08011231970278529,0.7153098485890463,0.4140466392901487,0.0007370428555731982,0.006994563461189234,-0.00035938796666005633,0.001222663697178778,4.106994778951442e-17,0.0008632757305187624,0,0.41747950283436336,,1e-24,19999,0.9982501099782842,1.000002054100341,706,True,0.09278391371315704,2224,True,0.09273631734377506,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
runge,0.001,5,128,2048,0.002,2e-06,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09383401310447907,0.09377818661764598,0.0014661564547574855,0.0008633052198364494,0.08011252113736095,0.08155542876455019,0.08029098716922616,0.08011250346020042,0.7153106689585844,0.4140466392901487,0.0007367686746538497,0.00699481702773294,-0.0003589475074026232,0.0012222527272391147,-3.464762455276903e-17,0.0008633052198364567,0,0.4174269908176146,,1e-24,19999,0.9982474988963631,1.0000020548079833,705,True,0.09278415839687326,2222,True,0.09273657482704495,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
runge,0.01,5,128,2048,0.002,2e-05,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09383431898045477,0.09380392976188155,0.0014661612340696058,0.0008636110958121501,0.08011432565573975,0.08154019200204486,0.08029335303316427,0.08011430791558316,0.7153187247480247,0.4140466392901487,0.0007340564336040755,0.0069972973161850326,-0.0003545944732136184,0.001218205569025744,3.281118522949425e-17,0.0008636110958121584,0,0.41690851406785806,,1e-24,19999,0.9982213972671273,1.0000020640051563,695,True,0.09278659399551388,2202,True,0.09273912065343634,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
runge,0.1,5,128,2048,0.002,0.0002,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09383820093769416,0.09349972376369652,0.0014662218896514712,0.0008674930530515323,0.08012943271730927,0.08140832834035634,0.0803137782603821,0.08012941437847082,0.7153861623050723,0.4140466392901487,0.000709603354839765,0.007017808107183859,-0.00031572802937499184,0.0011832210824265289,5.099443607659837e-18,0.000867493053051542,0,0.41231294191077567,,1e-24,19999,0.9979611726794095,1.0000021485011745,614,True,0.092807241583592,2019,True,0.09276229749198649,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
runge,1.0,5,128,2048,0.002,0.002,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.0938890911882167,0.09391710054339918,0.001467017049815886,0.0009183833035740774,0.08015157047795016,0.08087312390549943,0.08038090931046077,0.0801515470032787,0.7154849542434566,0.4140466392901487,0.0005946429741952591,0.007148727857313709,-0.00014447937141236008,0.0010628626749864948,-6.73266955278892e-17,0.0009183833035740672,0,0.3923501132397005,,1e-24,19999,0.9953893200827157,1.0000027423047961,286,True,0.09289455844806074,1093,True,0.09287209001800727,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
runge,10.0,5,128,2048,0.002,0.02,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.0943704151242873,0.09357149725487114,0.001474537736316989,0.0013997072396446791,0.07940289686967285,0.08015931406862138,0.08010416055929948,0.0794028157000181,0.7121352813605902,0.4140466392901487,0.0005141373187163874,0.009402026264146632,-1.91941226141955e-05,0.001418901362258877,1.110070817964074e-17,0.0013997072396446924,0,0.38614140212489206,,1e-24,19999,0.9698514920054694,1.000005577737701,45,True,0.09295886069288925,193,True,0.09295622862217277,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
runge,100.0,5,128,2048,0.002,0.2,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09962766663316601,0.09367457128271793,0.001556682291143219,0.006656958748523387,0.06339230570099696,0.07497759568516026,0.07615422706077737,0.06338964668096136,0.6362879761996817,0.4140466392901487,0.0006808981969448693,0.06919041279323157,1.6548109865706967e-05,0.0066404106386576565,1.0875401357703703e-17,0.0066569587485233745,0,0.5561574455016831,,1e-24,19999,0.7146027761859189,1.0000233309570838,4,True,0.09296949178763779,20,True,0.09296912015206778,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,0.0001,5,128,2048,0.002,2.0000000000000002e-07,core_N128_s5,7,20000,20000,20000,0,True,20000,0.09297070788464262,0.09570653004026343,0.09187050200772474,0.001495414531879116,0.0027358221556208068,0.7517383436612763,0.7557665165663935,0.751898874862241,0.7517406871150529,0.8670284156624002,0.5557329242974463,0.0028615857968116573,0.002215918730504759,0.006108448492186934,-0.0033743515526280326,1.7252160618781315e-06,0.0027358221556207786,0,0.38107563100777087,,1e-24,19999,0.9984426364327967,0.99999572277747,1607,True,0.09646315874471652,4219,True,0.0971632854575773,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
