bundle,target,seed,n,degree,kappa,count,last_step,last_gradient_absolute_error,last_gradient_relative_error,last_signed_change_actual,last_signed_change_reference,last_signed_change_absolute_error,last_slope_parameter_l2_error,last_signed_force_actual,last_signed_force_reference,last_residual_moment_l2_error,last_median_gamma_error,max_abs_gradient_absolute_error,max_abs_gradient_relative_error,max_abs_signed_change_actual,max_abs_signed_change_reference,max_abs_signed_change_absolute_error,max_abs_slope_parameter_l2_error,max_abs_signed_force_actual,max_abs_signed_force_reference,max_abs_residual_moment_l2_error,max_abs_median_gamma_error,first_gradient_error_above_5pct
core_N128_s7,moment3,7,128,7,10.0,1019,19980,3.768569539485896e-07,0.0002259260503815018,-0.0006300693359017617,-0.0006302301591183668,1.6082321660504384e-07,1.5984633696116162e-05,-1.9152042494447216e-05,-1.9153565276696868e-05,9.693068822378494e-08,-2.9146904517718397e-07,7.735171794055048e-07,0.00030625682270224013,0.0006300693359017617,0.0006302301591183668,1.6082321660504384e-07,1.5984633696116162e-05,0.0017354133339900159,0.0017354074126146736,1.4191222069016553e-07,2.9146904517718397e-07,
core_N128_s7,moment3,7,128,7,100.0,1019,19980,9.993297343238252e-06,0.0012937032884043792,0.0010013767346921387,0.0010020793593852745,7.02624693135756e-07,8.372719111063587e-05,0.00012401759097613088,0.0001241047998706049,1.543042305381614e-06,5.729339428300895e-07,9.993297343238252e-06,0.0012937032884043792,0.0010013767346921387,0.0010020793593852745,7.02624693135756e-07,8.372719111063587e-05,0.00156499223098813,0.0015649863177078526,1.543042305381614e-06,5.729339428300895e-07,
core_N128_s7,moment5,7,128,7,0.0001,1019,19980,1.711350379851681e-07,0.011265834870478669,0.004062324706568934,0.004062226608558733,9.809801020110864e-08,7.259531250898182e-06,1.7742481458859285e-07,1.7490418502837465e-07,9.322732839614797e-08,4.924991237054144e-08,4.955560242354446e-07,0.011277152671265462,0.004062324706568934,0.004062226608558733,9.809801020110864e-08,7.259531250898182e-06,0.0015720009916077048,0.0015719978784257099,1.4317626574326113e-07,4.924991237054144e-08,
core_N128_s7,moment5,7,128,7,0.001,1019,19980,1.7111210397797062e-07,0.011270018366716985,0.0040594068947978346,0.004059308871894693,9.802290314164797e-08,7.258249078274495e-06,1.7730354091860102e-07,1.7478479014605428e-07,9.314973865129022e-08,4.9283569641955793e-08,4.955560242354446e-07,0.011281308007531052,0.0040594068947978346,0.004059308871894693,9.802290314164797e-08,7.258249078274495e-06,0.001572655208596459,0.0015726520971399718,1.4309893196985812e-07,4.9283569641955793e-08,
core_N128_s7,moment5,7,128,7,0.01,1019,19980,1.7088441368618004e-07,0.011311597967271422,0.004030134317823952,0.0040300370350265236,9.728279742882151e-08,7.245519678288422e-06,1.761048959695625e-07,1.7360466502206738e-07,9.23851222285636e-08,4.9608365443321034e-08,4.955560242354446e-07,0.011322630088521496,0.004030134317823952,0.0040300370350265236,9.728279742882151e-08,7.245519678288422e-06,0.0015392061200539737,0.0015392030193905027,1.4233752458339099e-07,4.9608365443321034e-08,
core_N128_s7,moment5,7,128,7,0.1,1019,19980,1.6869684819982208e-07,0.01169860067742191,0.003815371117329547,0.0038152711417561574,9.997557338936591e-08,7.124486771585484e-06,1.87367586315012e-07,1.848208932357783e-07,8.570879473985019e-08,-2.0265556774368143e-07,4.955560242354446e-07,0.011708422513152673,0.003815371117329547,0.0038152711417561574,9.997557338936591e-08,7.124486771585484e-06,0.0015509009210510807,0.0015508980021431574,1.3578532517703744e-07,2.0265556774368143e-07,
core_N128_s7,moment5,7,128,7,1.0,1019,19980,1.4937002072869296e-07,0.013388921101288786,0.0025168330376985903,0.00251675873673006,7.430096853056067e-08,6.1820185513487975e-06,1.4320683667025173e-07,1.4131781302512517e-07,5.743346189419843e-08,1.7215461042829894e-07,4.955560242354446e-07,0.013395139345545308,0.0025168330376985903,0.00251675873673006,7.430096853056067e-08,6.1820185513487975e-06,0.0016649397397872,0.0016649374342630721,1.0871861859159075e-07,1.7215461042829894e-07,
core_N128_s7,moment5,7,128,7,10.0,1019,19980,1.1635317287391872e-07,0.013715246662766132,0.0005129517097964276,0.0005128946375841659,5.707221226169956e-08,4.690590053438962e-06,1.0478874730566214e-07,1.0335589163615145e-07,3.388494599444895e-08,-4.614029935900987e-09,4.955560242354446e-07,0.013715246662766132,0.0005129517097964276,0.0005128946375841659,5.707221226169956e-08,4.690590053438962e-06,0.0017678717824280165,0.001767869772587239,8.607995692238591e-08,4.614029935900987e-09,
core_N128_s7,moment5,7,128,7,100.0,1019,19980,1.0858649931461209e-07,0.013633717809755903,5.370849056111904e-05,5.3652856089755896e-05,5.563447136314181e-08,4.355125778568101e-06,1.0412612341856488e-07,1.027308820946372e-07,4.7408332695779515e-08,4.188229428547796e-08,4.955560242354446e-07,0.013633717809755903,5.370849056111904e-05,5.3652856089755896e-05,5.563447136314181e-08,4.355125778568101e-06,0.0015977980600854892,0.0015977960095747736,8.47612506655862e-08,4.188229428547796e-08,
core_N128_s7,moment9,7,128,7,0.0001,1019,19980,2.9020521823223337e-09,0.00034914157995903465,0.004050369335625595,0.004050366470754602,2.8648709932133087e-09,8.088059472848031e-07,-1.32492179726885e-07,-1.3253673365975643e-07,6.55467948095013e-08,8.230970655054293e-09,4.167149369010885e-07,0.0003496028769085148,0.004053242748097208,0.004053240918266282,3.345675722576935e-09,8.088059472848031e-07,0.0015718321779534074,0.001571830272007489,1.2214168732288455e-07,2.33348061012828e-08,
core_N128_s7,moment9,7,128,7,0.001,1019,19980,2.899476529539543e-09,0.00034900708409568254,0.00404746184777191,0.004047458992712236,2.85505967478894e-09,8.078915045403667e-07,-1.3233261924469783e-07,-1.3237711145300548e-07,6.549242618009813e-08,8.233335527241259e-09,4.167149369010885e-07,0.00034946938425309894,0.0040503338443891035,0.004050332024691142,3.3453650266634938e-09,8.078915045403667e-07,0.0015724863774624956,0.0015724844737398326,1.2207249528541964e-07,2.338799658108126e-08,
core_N128_s7,moment9,7,128,7,0.01,1019,19980,2.874148847907411e-09,0.0003476892697412879,0.004018291091802809,0.004018288332652581,2.759150227737983e-09,7.988809030026836e-07,-1.3076298871320479e-07,-1.3080687518752651e-07,6.495788205643153e-08,8.254983155375761e-09,4.167149369010885e-07,0.00034816168921109785,0.004021149065621524,0.004021147333069852,3.2852518760950744e-09,7.988809030026836e-07,0.0015390321301511094,0.0015390302798400292,1.2138735309717608e-07,2.391404810286879e-08,
core_N128_s7,moment9,7,128,7,0.1,1019,19980,2.656847528720441e-09,0.0003367099481896843,0.0038031855803140335,0.0038031821106025154,3.4697115181003824e-09,7.201538463423137e-07,-1.2821092871270685e-07,-1.2825290853816806e-07,6.038800263800703e-08,-3.300466412670122e-08,4.167149369010885e-07,0.0003372907695701443,0.0038062230112333173,0.0038062205946060162,3.4697115181003824e-09,7.201538463423137e-07,0.0015507209315929866,0.0015507193429373566,1.1554744222519459e-07,3.300466412670122e-08,
core_N128_s7,moment9,7,128,7,1.0,1019,19980,1.7802360400090545e-09,0.00029298582861513874,0.002508178868502381,0.0025081777113046266,1.1571977542867984e-09,3.7773693440920224e-07,-7.736749495144327e-08,-7.739113559892382e-08,4.277400608188253e-08,2.2283499281905428e-08,4.167149369010885e-07,0.00029489929911692724,0.002510535509114356,0.002510535090779892,1.2808924476637173e-09,3.7773693440920224e-07,0.001664792105509883,0.001664790995748604,9.284056937136989e-08,2.2283499281905428e-08,
core_N128_s7,moment9,7,128,7,10.0,1019,19980,1.1153605526628757e-09,0.0002456149631866761,0.0005066417162924858,0.0005066411195810278,5.967114580229804e-10,9.308104460685511e-08,-5.378942715344708e-08,-5.380335314135806e-08,2.9745923546208477e-08,-1.3501842699437105e-10,4.167149369010885e-07,0.0002495725158019228,0.0005086962442777954,0.0005086961827562853,5.967114580229804e-10,9.308104460685511e-08,0.0017677645500305548,0.0017677634849444697,7.512125848721265e-08,1.2254626619023767e-09,
