bundle,target,seed,n,degree,kappa,count,last_step,last_gradient_absolute_error,last_gradient_relative_error,last_signed_change_actual,last_signed_change_reference,last_signed_change_absolute_error,last_slope_parameter_l2_error,last_signed_force_actual,last_signed_force_reference,last_residual_moment_l2_error,last_median_gamma_error,max_abs_gradient_absolute_error,max_abs_gradient_relative_error,max_abs_signed_change_actual,max_abs_signed_change_reference,max_abs_signed_change_absolute_error,max_abs_slope_parameter_l2_error,max_abs_signed_force_actual,max_abs_signed_force_reference,max_abs_residual_moment_l2_error,max_abs_median_gamma_error,first_gradient_error_above_5pct
refine_N128_s0,runge,0,128,1,0.1,74,199980,0.004062113300870208,1.0000000000000016,0.005717109955458002,-0.002772331250011667,0.00848944120546967,0.5336706067889522,7.764140726146255e-05,-9.448063829718767e-18,0.00504384571586184,0.007465334729093012,0.008172119595279376,1.0000000000000016,0.005717109955458002,0.002772331250011667,0.00848944120546967,0.5336706067889522,0.003061020049382076,0.0031971951853914517,0.0055099203616898774,0.008213713163175207,2340
refine_N128_s0,runge,0,128,1,1.0,74,199980,0.009877038880439715,1.0000000000000062,0.010202226251758609,-0.0015881668626093054,0.011790393114367914,0.7597429307155188,0.00016103445198102994,-4.040427634738682e-18,0.016338663968660554,0.008900334215631661,0.009877038880439715,1.0000000000000062,0.010202226251758609,0.0015881668626093054,0.011790393114367914,0.7597429307155188,0.003061020049382076,0.0031971951853914517,0.016338663968660554,0.008900334215631661,1260
refine_N128_s0,runge,0,128,1,10.0,74,199980,0.0020863400194625075,0.9999999999999865,0.017788545648279044,-0.0002876601573719023,0.018076205805650947,1.1126256167574233,3.6876907800616897e-06,-7.811109913976277e-19,0.11060696981419241,-0.00212581287936138,0.017488296150686717,0.9999999999999996,0.017788545648279044,0.0002876601573719023,0.018076205805650947,1.1126256167574233,0.003061020049382076,0.0031971951853914517,0.11060696981419241,0.0023506289422880883,240
refine_N128_s0,runge,0,128,1,100.0,74,199980,0.002921538588378036,0.9999999999999999,0.011893245209980322,-3.0161322039548577e-05,0.01192340653201987,0.8060398243224857,7.640200941898586e-06,-4.2278974850601904e-20,0.10940179382280854,-0.0039215231095647285,0.022549914897306317,1.0000000000000002,0.011893245209980322,3.0161322039548577e-05,0.01192340653201987,0.8060398243224857,0.003061020049382076,0.0031971951853914517,0.10940179382280854,0.00450234122499224,40
refine_N128_s0,moment3,0,128,1,0.0001,74,199980,0.0017049658998927594,1.0000000000000056,0.0011247480202048188,0.003283062505007761,0.0021583144848029423,0.32636829683658236,1.0883179396501605e-05,3.913915043331623e-17,0.00198655777669412,-0.002418574761207437,0.006925933495954563,1.0000002560618415,0.0031519816441115817,0.0032830625050078027,0.00228428354339906,0.32636829683658236,0.0020805995578162015,0.0020518242562539805,0.0072138636800422925,0.002418574761207437,0
refine_N128_s0,moment3,0,128,1,0.001,74,199980,0.0017057564722525937,1.000000000000006,0.0011252000415389873,0.003280655027296603,0.0021554549857576155,0.3263841799189806,1.0925972505731767e-05,3.9154079162626476e-17,0.001985923776223603,-0.002420952775461907,0.006925933495954563,1.0000003823193648,0.0031496388645585044,0.0032806550272966445,0.0022819983389491955,0.3263841799189806,0.0020805995578162015,0.0020518242562539805,0.007209097676504456,0.002420952775461907,0
refine_N128_s0,moment3,0,128,1,0.01,74,199980,0.001713667006091406,1.0000000000000102,0.0011293930837837363,0.0032567838190361575,0.0021273907352524213,0.32654771428060275,1.1349823446365025e-05,3.930168885588984e-17,0.001979662206712153,-0.0024439133743701658,0.006925933495954563,1.0000069315251088,0.0031263704169500056,0.0032567838190361853,0.0022595614444422263,0.32654771428060275,0.0020805995578162015,0.0020518242562539805,0.007161463749532014,0.0024439133743701658,0
refine_N128_s0,moment3,0,128,1,0.1,74,199980,0.001793432627483844,1.000000000000033,0.0011892046944321638,0.0030373835668256605,0.0018481788723934967,0.32858657589980794,1.099538629536527e-05,2.8700589213320734e-17,0.0019244516684867633,-0.0025820878194239283,0.006925933495954563,1.0005018758988549,0.0029124632418816992,0.0030373835668258964,0.0021270767698233772,0.32858657589980794,0.0020805995578162015,0.0020518242562539805,0.006738078147724713,0.002645018634201926,0
refine_N128_s0,moment3,0,128,1,1.0,74,199980,0.002855499254797598,1.0000000000000453,0.0014347431718220033,0.001878818256994888,0.00044407508517288474,0.3648093037941958,4.014222299495149e-05,2.879989862133535e-17,0.0018293082896923374,0.0002942006908150663,0.006925933495954563,1.0238411577945334,0.0018051587458716989,0.001878818256994888,0.0017625289209211303,0.3648093037941958,0.0020805995578162015,0.0020518242562539805,0.004880230008734714,0.0007660158127506256,0
refine_N128_s0,moment3,0,128,1,10.0,74,199980,0.005701324549757327,0.9999999999999749,0.05231163291593953,0.0003848894985308271,0.0519267434174087,1.9122165560376045,9.801193728342995e-05,1.1610186254758026e-17,0.23360734406179348,-0.055324978741964126,0.1594941623312011,1.0830752357408095,0.05231163291593953,0.0003848894985308271,0.0519267434174087,2.0818199105402626,0.0037750390974147906,0.0020518242562539805,0.23360734406179348,0.055324978741964126,0
refine_N128_s0,moment3,0,128,1,100.0,74,199980,0.0012129832126193145,1.0,0.03075704280571563,4.349659118056681e-05,0.030713546214535065,1.0955271167472853,2.6234024321492987e-05,-0.0,0.25748182976682965,-0.03557993711874467,0.24298827333634526,1.1125781421415004,0.03075704280571563,4.349659118056681e-05,0.030713546214535065,1.399936398039026,0.005154115327621437,0.0020518242562539805,0.25748182976682965,0.03557993711874467,0
refine_N128_s0,moment5,0,128,1,0.0001,74,199980,1.3712489130603508e-05,0.9999999999997219,0.003415144599335923,0.003283062505007761,0.00013208209432816198,0.008062127140357674,5.146664678542109e-08,3.995454940067698e-17,0.0006581313091547992,0.00034692625276369626,0.006455370267654214,0.9999999999997219,0.003415144599335923,0.0032830625050078166,0.00013208209432816198,0.008062127140357674,0.0021208317718772814,0.002051824256253979,0.0069839999026358335,0.0008800874263450165,2340
refine_N128_s0,moment5,0,128,1,0.001,74,199980,1.3704689519193003e-05,0.9999999999996871,0.0034126048715448776,0.003280655027296603,0.00013194984424827472,0.008053789525933868,5.1621354067301734e-08,3.9969789145181196e-17,0.000657565627558857,0.00034616059248673836,0.006455370267654214,0.9999999999996871,0.0034126048715448776,0.0032806550272966445,0.00013194984424827472,0.008053789525933868,0.0021208317718772814,0.002051824256253979,0.006978973661935026,0.0008794083188988083,2340
refine_N128_s0,moment5,0,128,1,0.01,74,199980,1.3627855057364687e-05,0.9999999999993386,0.0033874140966937555,0.0032567838190361437,0.00013063027765761182,0.007971600433999823,5.3136987948284513e-08,4.012047404038754e-17,0.0006519898639205867,0.00033864005322091495,0.006455370267654214,0.9999999999993386,0.0033874140966937555,0.0032567838190361853,0.00013063027765761182,0.007971600433999823,0.0021208317718772814,0.002051824256253979,0.006928725561923958,0.0008726691542389614,2340
refine_N128_s0,moment5,0,128,1,0.1,74,199980,1.2962107729168638e-05,0.9999999999970464,0.0031601041163508425,0.0030373835668256605,0.00012272054952518208,0.007252745821176769,6.986965927005007e-08,2.788057237865443e-17,0.0006033058816586871,-0.0005083774284443537,0.006455370267654214,0.9999999999970464,0.0031601041163508425,0.0030373835668258964,0.00012272054952518208,0.007252745821176769,0.0021208317718772814,0.002051824256253979,0.006516411977813156,0.0005083774284443537,2340
refine_N128_s0,moment5,0,128,1,1.0,74,199980,1.0512860459786612e-05,0.9999999999772655,0.0019688625791959707,0.001878818256994888,9.004432220108272e-05,0.004251177360159589,1.1341565528529285e-07,2.8799898621335345e-17,0.00040499672201003625,0.00017747536337410497,0.006455370267654214,0.9999999999772655,0.0019688625791959707,0.001878818256994888,9.004432220108272e-05,0.004251177360159589,0.0021208317718772814,0.002051824256253979,0.004684303524903745,0.00026761060915064805,1480
refine_N128_s0,moment5,0,128,1,10.0,74,199980,9.373801932704237e-06,0.9999999999805934,0.00042471292352617984,0.0003848894985308271,3.982342499535274e-05,0.002139476280524663,1.3604364764797948e-07,1.0642670733528188e-17,0.0002670552286356112,0.0001020304513766751,0.006455370267654214,0.9999999999806612,0.00042471292352617984,0.0003848894985308271,3.982342499535274e-05,0.002139476280524663,0.0021208317718772814,0.002051824256253979,0.004031089949379793,0.0001020304513766751,280
refine_N128_s0,moment5,0,128,1,100.0,74,199980,9.176288696368442e-06,0.9999999999979687,7.305122700412836e-05,4.349659118056681e-05,2.9554635823561548e-05,0.001861330739833904,1.4624731932406593e-07,1.0030444702354913e-18,0.00022773483467729863,-4.980222432282577e-06,0.006455370267654214,0.9999999999980277,7.305122700412836e-05,4.349659118056681e-05,2.9554635823561548e-05,0.001861330739833904,0.0021208317718772814,0.002051824256253979,0.004031089949379793,1.0471088289984443e-05,40
refine_N128_s0,moment9,0,128,1,0.0001,74,199980,1.16365049514249e-05,1.0000000000002565,0.0033784874798207937,0.003283062505007761,9.542497481303258e-05,0.008161619475250384,-1.3232709498572505e-07,3.8323751465955463e-17,0.0006580416655526251,0.0002100740189105721,0.006455365104758748,1.0000004933216424,0.0034031724786297846,0.0032830625050078027,0.00012033702893114728,0.008161619475250384,0.0021206845365959754,0.0020518242562539814,0.006984647504220208,0.0008814520838963669,2340
refine_N128_s0,moment9,0,128,1,0.001,74,199980,1.162577166541547e-05,1.000000000000284,0.003375960721014204,0.003280655027296603,9.530569371760111e-05,0.008152468467432235,-1.3210788744176397e-07,3.9969789145181196e-17,0.0006574761712086453,0.000209351660502205,0.006455365104758748,1.0000005447288687,0.0034006059628317875,0.0032806550272966445,0.00012017771415523404,0.008152468467432235,0.0021206845365959754,0.0020518242562539814,0.006979621920787321,0.0008807730844049982,2340
refine_N128_s0,moment9,0,128,1,0.01,74,199980,1.1519760949460608e-05,1.0000000000004325,0.0033508972639462037,0.0032567838190361575,9.411344491004614e-05,0.008062194736723994,-1.2995914028912436e-07,3.848290367139213e-17,0.0006519022707167252,0.0002022643274088437,0.006455365104758748,1.000000976436561,0.0033751523415119777,0.0032567838190361853,0.00011859267167464715,0.008062194736723994,0.0021206845365959754,0.0020518242562539814,0.0069293804257066225,0.0008740349523248259,2340
refine_N128_s0,moment9,0,128,1,0.1,74,199980,1.0578005378185931e-05,1.0000000000015377,0.003123413768020264,0.0030373835668256605,8.603020119460347e-05,0.007267117301169963,-1.1418538710937572e-07,2.788057237865444e-17,0.0006032355980214467,-0.0006431207434069303,0.006455365104758748,1.0000163432079814,0.0031448381380636686,0.0030373835668258964,0.00010761731867076074,0.007267117301169963,0.0021206845365959754,0.0020518242562539814,0.00651703435929894,0.0006431207434069303,2340
refine_N128_s0,moment9,0,128,1,1.0,74,199980,6.488885105409997e-06,1.000000000015421,0.0019344303620866116,0.001878818256994888,5.561210509172354e-05,0.003791458991451712,-5.960759838429825e-08,2.879989862133536e-17,0.0004049520348442388,0.00010350058743729962,0.006455365104758748,1.0010347094576468,0.0019459515255194487,0.001878818256994888,6.718590982382477e-05,0.003791458991451712,0.0021206845365959754,0.0020518242562539814,0.00468482525727703,0.00026784465059624674,1480
refine_N128_s0,moment9,0,128,1,10.0,74,199980,3.4669623931284892e-06,1.000000000028872,0.00039032258045115786,0.0003848894985308271,5.433081920330762e-06,0.0009669448341702892,-3.720057429418722e-08,1.0642670733528193e-17,0.0002665475854566256,0.00013234611924411999,0.006455365104758748,1.0060854054783637,0.00039780436466810287,0.0003848894985308271,1.2922042619795127e-05,0.0009669448341702892,0.0021206845365959754,0.0020518242562539814,0.00403108994937987,0.00013234611924411999,280
refine_N128_s0,moment9,0,128,1,100.0,74,199980,2.361109136767734e-06,1.0000000000058393,3.846284361673502e-05,4.349659118056681e-05,5.033747563831792e-06,0.0005518946771217196,-3.071762248030761e-08,1.0030444702354917e-18,0.00022384905925800885,-2.2823806390473433e-05,0.006455365104758748,1.01659601935796,4.499618920135451e-05,4.349659118056681e-05,5.033747563831792e-06,0.0005518946771217196,0.0021206845365959754,0.0020518242562539814,0.00403108994937987,2.2823806390473433e-05,40
refine_N128_s0,sine,0,128,3,0.0001,74,199980,3.929338974331765e-05,0.06980871915129853,-0.006269876806016164,-0.006461698477629979,0.00019182167161381491,0.010897368637424824,-1.2629660870617078e-05,-1.2650949765060538e-05,2.9453763607359508e-05,-0.0008242046447821116,0.0004910447810061517,0.09512669495892886,0.006269876806016164,0.006461698477629979,0.00019182167161381491,0.010897368637424824,0.006613108593731057,0.006608344937555624,0.0001698427857259579,0.0008242046447821116,9280
refine_N128_s0,sine,0,128,3,0.001,74,199980,3.9290225623731326e-05,0.06980750332835872,-0.006264224125091561,-0.006456554874214607,0.00019233074912304582,0.010897266105503145,-1.261269006025359e-05,-1.2633268743058288e-05,2.94601574105515e-05,-0.0008242129397584425,0.0004910447810061517,0.09514464386691869,0.006264224125091561,0.006456554874214607,0.00019233074912304582,0.010897266105503145,0.006613108593731057,0.006608344937555624,0.00016982524392427436,0.0008242129397584425,9280
refine_N128_s0,sine,0,128,3,0.01,74,199980,3.925792024094002e-05,0.06979501579291432,-0.006208579598043079,-0.006405969328929631,0.00019738973088655187,0.010895888348357226,-1.2443707936326322e-05,-1.2457251625445531e-05,2.952274804583818e-05,-0.000824197096301646,0.0004910447810061517,0.09531723757088563,0.006208579598043079,0.006405969328929631,0.00019738973088655187,0.010895888348357226,0.006613108593731057,0.006608344937555624,0.00016964961769199406,0.000824197096301646,9280
refine_N128_s0,sine,0,128,3,0.1,74,199980,3.888380555672484e-05,0.0696395225726565,-0.005716916396232244,-0.005903113371528615,0.00018619697529637103,0.01085305542305835,-1.1100160956481271e-05,-1.1819636005822335e-05,3.0017901847479766e-05,-0.0003251370985642016,0.0004910447810061517,0.09651846754160412,0.005716916396232244,0.005903113371528615,0.00018619697529637103,0.01085305542305835,0.006613108593731057,0.006608344937555624,0.00016784323239887856,0.0003251370985642016,7960
refine_N128_s0,sine,0,128,3,1.0,74,199980,3.5632011672536676e-05,0.0674285892384577,-0.002891807806742322,-0.003035957440314055,0.00014414963357173294,0.009899440168362217,-6.88058847474145e-06,-7.345526699402482e-06,2.884571687189713e-05,-6.432653076896e-05,0.0004910447810061517,0.1002032788390473,0.002891807806742322,0.003035957440314055,0.00014414963357173294,0.009899440168362217,0.006613108593731057,0.006608344937555624,0.0001494846173840161,8.996670176471266e-05,5020
