bundle,n,seed,degree,left,right,kappa,count,last_step,last_signed_mean_gamma_difference,last_slope_gradient_difference,last_slope_parameter_difference,last_coarse_residual_difference,max_abs_signed_mean_gamma_difference,max_abs_slope_gradient_difference,max_abs_slope_parameter_difference,max_abs_coarse_residual_difference
refine_N128_s0,128,0,3,moment3,moment9,0.1,74,199980,-0.0013740645737118778,0.0022177131873023516,0.3574459451106351,0.0025645816165974036,0.002047686014626446,0.002866406076955379,0.3574459451106351,0.0027548803374990035
refine_N128_s0,128,0,3,moment3,moment9,1.0,74,199980,0.0009029576511868781,0.004754030998086941,0.42748728250902845,0.0029139285179951343,0.0016657271656829037,0.004754030998086941,0.42748728250902845,0.0029139285179951343
refine_N128_s0,128,0,3,moment3,moment9,10.0,74,199980,0.020571491891953023,3.7885357750667264e-06,1.686823539112618,1.36732975690225e-06,0.020571491891953023,0.03855571648209773,1.686823539112618,0.007462707159448655
refine_N128_s0,128,0,3,moment3,moment9,100.0,74,199980,0.02086299033052061,2.523774759173339e-06,1.3059420766706828,1.1165577465930364e-06,0.02086299033052061,0.043948864051484515,1.3059425909939857,0.003829101352768931
refine_N128_s0,128,0,3,moment5,moment9,0.0001,74,199980,-2.7755575615628914e-17,3.880953290958118e-17,1.168682337534479e-15,4.807407289046552e-17,2.7755575615628914e-17,1.6312887609090234e-16,1.168682337534479e-15,2.93737417304568e-16
refine_N128_s0,128,0,3,moment5,moment9,0.001,74,199980,-1.3877787807814457e-17,4.0241911763882995e-18,1.2456728102149242e-15,0.0,2.7755575615628914e-17,1.6308603163092632e-16,1.2456728102149242e-15,2.93737417304568e-16
refine_N128_s0,128,0,3,moment5,moment9,0.01,74,199980,-1.3877787807814457e-17,4.163744793247723e-17,1.427976236678436e-15,4.807407289046552e-17,4.163336342344337e-17,1.633876166335168e-16,1.427976236678436e-15,2.93737417304568e-16
refine_N128_s0,128,0,3,moment5,moment9,0.1,74,199980,0.0,8.201145760332635e-17,1.275836698502693e-15,1.1102231238868493e-16,4.163336342344337e-17,1.631315599590018e-16,1.275836698502693e-15,2.93737417304568e-16
refine_N128_s0,128,0,3,moment5,moment9,1.0,74,199980,-1.3877787807814457e-17,4.458749212697542e-18,1.3457859479591668e-15,1.1102230246251565e-16,2.7755575615628914e-17,2.019891889463491e-16,1.3457859479591668e-15,2.93737417304568e-16
refine_N128_s0,128,0,3,moment5,moment9,10.0,74,199980,0.0,8.304051205297431e-17,1.4371433641619277e-15,1.1102231238868493e-16,1.3877787807814457e-17,1.993319847369841e-16,1.4371433641619277e-15,2.93737417304568e-16
refine_N128_s0,128,0,3,moment5,moment9,100.0,74,199980,-1.3877787807814457e-17,2.5582451239814116e-18,1.2766363412983221e-15,0.0,2.7755575615628914e-17,1.6297300415282757e-16,1.2766363412983221e-15,2.00148324148528e-16
refine_N128_s0,128,0,5,moment3,moment9,0.0001,74,199980,-0.00229081404720953,0.0016879627301179259,0.323971618201174,0.0023903384448558974,0.0024070019506673285,0.002700775688728351,0.323971618201174,0.002702280801480261
refine_N128_s0,128,0,5,moment3,moment9,0.001,74,199980,-0.0022878818163771103,0.0016887246538776282,0.32399013231350493,0.002389737437927312,0.0024046206938262427,0.002700775688728351,0.32399013231350493,0.002701283557071129
refine_N128_s0,128,0,5,moment3,moment9,0.01,74,199980,-0.002259087250255712,0.0016963475073979392,0.3241792225952463,0.0023837913665893428,0.0023812220409229756,0.002700775688728351,0.3241792225952463,0.0026913843975168174
refine_N128_s0,128,0,5,moment3,moment9,0.1,74,199980,-0.0019733118035854813,0.001773125199424825,0.3264088179249309,0.002330680529677127,0.0022380895256659122,0.002700775688728351,0.3264088179249309,0.002599286679093745
refine_N128_s0,128,0,5,moment3,moment9,1.0,74,199980,-0.0005762983386961851,0.00278887374751841,0.3620447968558252,0.002258632689725496,0.0018361600352139185,0.00278887374751841,0.3620447968558252,0.002258632689725496
refine_N128_s0,128,0,5,moment3,moment9,10.0,74,199980,0.0688012840435498,0.010476943361666973,1.60832461606818,0.006518531809844752,0.0688012840435498,0.03386917844621027,1.60832461606818,0.014521282793884038
refine_N128_s0,128,0,5,moment3,moment9,100.0,74,199980,0.04358226652914503,0.0008005306013834329,0.9340357127602512,0.0002148238873477365,0.04358226652914503,0.08812589251497832,1.0032173852425332,0.012714820958090777
refine_N128_s0,128,0,5,moment5,moment9,0.0001,74,199980,3.9512921546386304e-05,1.3054334713621891e-05,0.002598037945770893,1.1157662020013299e-05,3.9512921546386304e-05,1.3054334713621891e-05,0.002598037945770893,1.1157662020013299e-05
refine_N128_s0,128,0,5,moment5,moment9,0.001,74,199980,3.949778381892588e-05,1.3052245904828072e-05,0.002597631849999013,1.1150978113057513e-05,3.949778381892588e-05,1.3052245904828072e-05,0.002597631849999013,1.1150978113057513e-05
refine_N128_s0,128,0,5,moment5,moment9,0.01,74,199980,3.934917343377531e-05,1.3031659737424494e-05,0.002593628748348562,1.1084805553668314e-05,3.934917343377531e-05,1.3031659737424494e-05,0.002593628748348562,1.1084805553668314e-05
refine_N128_s0,128,0,5,moment5,moment9,0.1,74,199980,3.94854804893624e-05,1.2851912553993797e-05,0.0025586135051356216,1.0482718978632863e-05,3.94854804893624e-05,1.2851912553993797e-05,0.0025586135051356216,1.0482718978632863e-05
refine_N128_s0,128,0,5,moment5,moment9,1.0,74,199980,3.67516131965645e-05,1.2116185764750207e-05,0.002414449226680804,7.371152424486102e-06,3.67516131965645e-05,1.2116185764750207e-05,0.002414449226680804,7.371152424486102e-06
refine_N128_s0,128,0,5,moment5,moment9,10.0,74,199980,3.6542739640738064e-05,1.1676485532190658e-05,0.0023283965230364778,4.071821806025711e-06,3.6542739640738064e-05,1.1793818340856154e-05,0.0023283965230364778,4.072202145514709e-06
refine_N128_s0,128,0,5,moment5,moment9,100.0,74,199980,3.691106533762478e-05,1.1658212323460535e-05,0.002320141839913307,3.3666109310673874e-06,3.691106533762478e-05,1.1855129657766222e-05,0.002320141839913307,3.4011730999078568e-06
refine_N128_s0,128,0,7,moment3,moment9,0.0001,74,199980,-0.002250726406713005,0.0017059084977724044,0.32548356741622125,0.0024020225323658053,0.0023814876821072473,0.00270875782713194,0.32548356741622125,0.0027105207891392684
refine_N128_s0,128,0,7,moment3,moment9,0.001,74,199980,-0.0022477449226070284,0.0017067040338465487,0.3255034025271911,0.0024014279731330965,0.0023790754079259374,0.00270875782713194,0.3255034025271911,0.002709519032754443
refine_N128_s0,128,0,7,moment3,moment9,0.01,74,199980,-0.002218461537070851,0.001714663706897117,0.3257057206875713,0.002395546815230067,0.002355369756570025,0.00270875782713194,0.3257057206875713,0.0026995751220324177
refine_N128_s0,128,0,7,moment3,moment9,0.1,74,199980,-0.0019310689328140285,0.0017948812711175576,0.32806890911127634,0.0023431364517646994,0.002217611511970169,0.00270875782713194,0.32806890911127634,0.0026070655394170267
refine_N128_s0,128,0,7,moment3,moment9,1.0,74,199980,-0.0004938797845121939,0.0028616084082295334,0.3652230874985202,0.0022857307204134252,0.0018226960148710059,0.0028616084082295334,0.3652230874985202,0.0022857307204134252
refine_N128_s0,128,0,7,moment3,moment9,10.0,74,199980,0.030829422123070604,0.0032319868336119204,1.462277616359389,0.001555426943736299,0.030829422123070604,0.012229659698586104,1.578304577898917,0.0034978285944940847
refine_N128_s0,128,0,7,moment3,moment9,100.0,74,199980,0.024097785677920813,0.00043502029249637325,1.1239742453218515,6.5103275197601e-05,0.024097785677920813,0.0256505736612352,1.276330075701108,0.002530830828934523
refine_N128_s0,128,0,7,moment5,moment9,0.0001,74,199980,3.6543825234991445e-05,1.1504462574487773e-05,0.002290320532302521,9.921315708991494e-06,3.6543825234991445e-05,1.1504462574487773e-05,0.002290320532302521,9.921315708991494e-06
refine_N128_s0,128,0,7,moment5,moment9,0.001,74,199980,3.6531017652510767e-05,1.1502962994728369e-05,0.0022900320297142246,9.915404181575814e-06,3.6531017652510767e-05,1.1502962994728369e-05,0.0022900320297142246,9.915404181575814e-06
refine_N128_s0,128,0,7,moment5,moment9,0.01,74,199980,3.6405274334669335e-05,1.1488214076326511e-05,0.002287193612526991,9.856889895039151e-06,3.6405274334669335e-05,1.1488214076326511e-05,0.002287193612526991,9.856889895039151e-06
refine_N128_s0,128,0,7,moment5,moment9,0.1,74,199980,3.658050626763332e-05,1.1361497149761007e-05,0.0022627389121044257,9.325213625109259e-06,3.658050626763332e-05,1.1361497149761007e-05,0.0022627389121044257,9.325213625109259e-06
refine_N128_s0,128,0,7,moment5,moment9,1.0,74,199980,3.4343573614772915e-05,1.085671531831105e-05,0.0021641808856168727,6.573478897417715e-06,3.4343573614772915e-05,1.085671531831105e-05,0.0021641808856168727,6.573478897417715e-06
refine_N128_s0,128,0,7,moment5,moment9,10.0,74,199980,3.429764139287195e-05,1.0538014099306805e-05,0.0021013109333158906,3.612958560897957e-06,3.429764139287195e-05,1.0571390309457061e-05,0.0021013109333158906,3.6131903601875684e-06
refine_N128_s0,128,0,7,moment5,moment9,100.0,74,199980,3.4479751464477904e-05,1.0546457019217831e-05,0.002097256741953805,2.97595957064613e-06,3.4479751464477904e-05,1.0629662057088156e-05,0.002097256741953805,3.004161668398503e-06
