bundle,target,n,seed,degree,kappa,actual_contrast,predicted_contrast,contrast_error
refine_N128_s0,moment9,128,0,0,0.1,0.001188982314379472,0.001188982314379472,0.0
refine_N128_s0,moment9,128,0,0,1.0,0.0,0.0,0.0
refine_N128_s0,moment9,128,0,0,10.0,-0.0015441073334952898,-0.0015441073334952898,0.0
refine_N128_s0,moment9,128,0,0,100.0,-0.0018959669406687918,-0.0018959669406687918,0.0
refine_N128_s0,sine,128,0,1,0.0001,-0.0033781839816931225,-0.0021849531231996344,0.001193230858493488
refine_N128_s0,sine,128,0,1,0.001,-0.0033725309613525933,-0.0021802916769326913,0.001192239284419902
refine_N128_s0,sine,128,0,1,0.01,-0.0033168830546645017,-0.0021345150776819616,0.0011823679769825401
refine_N128_s0,sine,128,0,1,0.1,-0.0028251929818857713,-0.0016830825202968636,0.0011421104615889077
refine_N128_s0,sine,128,0,1,1.0,0.0,0.0,0.0
refine_N128_s0,sine,128,0,1,10.0,0.001868874709679183,0.0009201421432151746,-0.0009487325664640084
refine_N128_s0,sine,128,0,1,100.0,0.0200043440939916,0.0010325320085055323,-0.018971812085486067
refine_N128_s0,runge,128,0,1,0.0001,-0.005001355500664231,-0.0014410242181852606,0.0035603312824789707
refine_N128_s0,runge,128,0,1,0.001,-0.004996420881599545,-0.001438468597478218,0.003557952284121327
refine_N128_s0,runge,128,0,1,0.01,-0.004947405343062358,-0.0014131699602787928,0.0035342353827835654
refine_N128_s0,runge,128,0,1,0.1,-0.004486784452873108,-0.0011841643874023616,0.003302620065470746
refine_N128_s0,runge,128,0,1,1.0,0.0,0.0,0.0
refine_N128_s0,runge,128,0,1,10.0,0.007583172072366293,0.001300506705237403,-0.00628266536712889
refine_N128_s0,runge,128,0,1,100.0,0.0016879507120430431,0.0015580055405697568,-0.00012994517147328633
refine_N128_s0,moment3,128,0,1,0.0001,-0.0003105804440442783,0.001404244248012873,0.0017148246920571514
refine_N128_s0,moment3,128,0,1,0.001,-0.0003101275667855702,0.0014018367703017148,0.001711964337087285
refine_N128_s0,moment3,128,0,1,0.01,-0.0003059260468971786,0.0013779655620412695,0.0016838916089384481
refine_N128_s0,moment3,128,0,1,0.1,-0.0002461215191428001,0.0011585653098307724,0.0014046868289735726
refine_N128_s0,moment3,128,0,1,1.0,0.0,0.0,0.0
refine_N128_s0,moment3,128,0,1,10.0,0.05087804685142849,-0.001493928758464061,-0.052371975609892554
refine_N128_s0,moment3,128,0,1,100.0,0.029322021296049133,-0.0018353216658143212,-0.031157342961863455
refine_N128_s0,moment5,128,0,1,0.0001,0.0014462807811612827,0.001404244248012873,-4.2036533148409605e-05
refine_N128_s0,moment5,128,0,1,0.001,0.0014437410564643455,0.0014018367703017148,-4.1904286162630644e-05
refine_N128_s0,moment5,128,0,1,0.01,0.0014185503119258785,0.0013779655620412556,-4.0584749884622906e-05
refine_N128_s0,moment5,128,0,1,0.1,0.0011912406662360209,0.0011585653098307724,-3.2675356405248435e-05
refine_N128_s0,moment5,128,0,1,1.0,0.0,0.0,0.0
refine_N128_s0,moment5,128,0,1,10.0,-0.0015441492031094406,-0.001493928758464061,5.022044464537967e-05
refine_N128_s0,moment5,128,0,1,100.0,-0.0018958106955510867,-0.0018353216658143212,6.048902973676551e-05
refine_N128_s0,moment9,128,0,1,0.0001,0.001444055663346308,0.001404244248012873,-3.981141533343502e-05
refine_N128_s0,moment9,128,0,1,0.001,0.0014415289089238642,0.0014018367703017148,-3.9692138622149375e-05
refine_N128_s0,moment9,128,0,1,0.01,0.0014164654948307653,0.0013779655620412695,-3.8499932789495817e-05
refine_N128_s0,moment9,128,0,1,0.1,0.001188982314379472,0.0011585653098307724,-3.0417004548699555e-05
refine_N128_s0,moment9,128,0,1,1.0,0.0,0.0,0.0
refine_N128_s0,moment9,128,0,1,10.0,-0.0015441073334952898,-0.001493928758464061,5.017857503122891e-05
refine_N128_s0,moment9,128,0,1,100.0,-0.0018959669406687918,-0.0018353216658143212,6.064527485447058e-05
refine_N128_s0,sine,128,0,3,0.0001,-0.0033781839816931225,-0.0034258471469102852,-4.766316521716274e-05
refine_N128_s0,sine,128,0,3,0.001,-0.0033725309613525933,-0.003420703189874766,-4.817222852217251e-05
refine_N128_s0,sine,128,0,3,0.01,-0.0033168830546645017,-0.0033701141242499094,-5.3231069585407687e-05
refine_N128_s0,sine,128,0,3,0.1,-0.0028251929818857713,-0.0028672454144137577,-4.2052432527986405e-05
refine_N128_s0,sine,128,0,3,1.0,0.0,0.0,0.0
refine_N128_s0,sine,128,0,3,10.0,0.001868874709679183,0.0019511241840940302,8.22494744148472e-05
refine_N128_s0,sine,128,0,3,100.0,0.0200043440939916,0.01634714814594844,-0.00365719594804316
refine_N128_s0,runge,128,0,3,0.0001,-0.005001355500664231,-0.00510678852790504,-0.00010543302724080883
refine_N128_s0,runge,128,0,3,0.001,-0.004996420881599545,-0.0050988538243172815,-0.00010243294271773673
refine_N128_s0,runge,128,0,3,0.01,-0.004947405343062358,-0.005019642581175696,-7.223723811333738e-05
refine_N128_s0,runge,128,0,3,0.1,-0.004486784452873108,-0.004216959206602436,0.00026982524627067184
refine_N128_s0,runge,128,0,3,1.0,0.0,0.0,0.0
refine_N128_s0,runge,128,0,3,10.0,0.007583172072366293,-0.0006366202207604976,-0.00821979229312679
refine_N128_s0,runge,128,0,3,100.0,0.0016879507120430431,-0.0020563146446534175,-0.0037442653566964607
refine_N128_s0,moment3,128,0,3,0.0001,-0.0003105804440442783,-0.0011916116703440949,-0.0008810312262998166
refine_N128_s0,moment3,128,0,3,0.001,-0.0003101275667855702,-0.0011906927945026097,-0.0008805652277170395
refine_N128_s0,moment3,128,0,3,0.01,-0.0003059260468971786,-0.001181838113928635,-0.0008759120670314563
refine_N128_s0,moment3,128,0,3,0.1,-0.0002461215191428001,-0.001090506060192356,-0.000844384541049556
refine_N128_s0,moment3,128,0,3,1.0,0.0,0.0,0.0
refine_N128_s0,moment3,128,0,3,10.0,0.05087804685142849,0.018122726195825292,-0.0327553206556032
refine_N128_s0,moment3,128,0,3,100.0,0.029322021296049133,0.018062325311305666,-0.011259695984743467
refine_N128_s0,moment5,128,0,3,0.0001,0.0014462807811612827,0.0014421331396627934,-4.14764149848923e-06
refine_N128_s0,moment5,128,0,3,0.001,0.0014437410564643455,0.0014396140318089778,-4.127024655367628e-06
refine_N128_s0,moment5,128,0,3,0.01,0.0014185503119258785,0.0014146254180037038,-3.924893922174766e-06
refine_N128_s0,moment5,128,0,3,0.1,0.0011912406662360209,0.001187567529779554,-3.67313645646683e-06
refine_N128_s0,moment5,128,0,3,1.0,0.0,0.0,0.0
refine_N128_s0,moment5,128,0,3,10.0,-0.0015441492031094406,-0.0015442761544205708,-1.2695131113016345e-07
refine_N128_s0,moment5,128,0,3,100.0,-0.0018958106955510867,-0.001896175326601024,-3.6463104993722517e-07
refine_N128_s0,moment9,128,0,3,0.0001,0.001444055663346308,0.0014421331396628073,-1.9225236835007653e-06
refine_N128_s0,moment9,128,0,3,0.001,0.0014415289089238642,0.00143961403180895,-1.9148771149141153e-06
refine_N128_s0,moment9,128,0,3,0.01,0.0014164654948307653,0.0014146254180037454,-1.8400768270199208e-06
refine_N128_s0,moment9,128,0,3,0.1,0.001188982314379472,0.001187567529779554,-1.414784599917951e-06
refine_N128_s0,moment9,128,0,3,1.0,0.0,0.0,0.0
refine_N128_s0,moment9,128,0,3,10.0,-0.0015441073334952898,-0.0015442761544205569,-1.6882092526704362e-07
refine_N128_s0,moment9,128,0,3,100.0,-0.0018959669406687918,-0.001896175326601024,-2.0838593223215796e-07
refine_N128_s0,sine,128,0,5,0.0001,-0.0033781839816931225,-0.00337497327426603,3.2107074270926184e-06
refine_N128_s0,sine,128,0,5,0.001,-0.0033725309613525933,-0.00336932763930739,3.2033220452032385e-06
refine_N128_s0,sine,128,0,5,0.01,-0.0033168830546645017,-0.0033137537677170037,3.1292869474980334e-06
refine_N128_s0,sine,128,0,5,0.1,-0.0028251929818857713,-0.0028226735416681525,2.5194402176187403e-06
refine_N128_s0,sine,128,0,5,1.0,0.0,0.0,0.0
refine_N128_s0,sine,128,0,5,10.0,0.001868874709679183,0.0018648086378654644,-4.0660718137186525e-06
refine_N128_s0,sine,128,0,5,100.0,0.0200043440939916,0.030466359485366704,0.010462015391375104
refine_N128_s0,runge,128,0,5,0.0001,-0.005001355500664231,-0.004448247109656203,0.0005531083910080281
refine_N128_s0,runge,128,0,5,0.001,-0.004996420881599545,-0.004443576391583437,0.0005528444900161078
refine_N128_s0,runge,128,0,5,0.01,-0.004947405343062358,-0.004397207199769715,0.0005501981432926434
refine_N128_s0,runge,128,0,5,0.1,-0.004486784452873108,-0.0039638382026531,0.0005229462502200077
refine_N128_s0,runge,128,0,5,1.0,0.0,0.0,0.0
refine_N128_s0,runge,128,0,5,10.0,0.007583172072366293,0.01846955094259463,0.010886378870228336
refine_N128_s0,runge,128,0,5,100.0,0.0016879507120430431,0.006129732625663964,0.004441781913620921
refine_N128_s0,moment3,128,0,5,0.0001,-0.0003105804440442783,-0.00027089057254693627,3.9689871497342044e-05
refine_N128_s0,moment3,128,0,5,0.001,-0.0003101275667855702,-0.0002704847045577746,3.964286222779556e-05
refine_N128_s0,moment3,128,0,5,0.01,-0.0003059260468971786,-0.00026674962455404405,3.9176422343134565e-05
refine_N128_s0,moment3,128,0,5,0.1,-0.0002461215191428001,-0.00020849628635365158,3.762523278914853e-05
refine_N128_s0,moment3,128,0,5,1.0,0.0,0.0,0.0
refine_N128_s0,moment3,128,0,5,10.0,0.05087804685142849,0.06784722420601365,0.016969177354585155
refine_N128_s0,moment3,128,0,5,100.0,0.029322021296049133,0.04226189573243118,0.012939874436382046
refine_N128_s0,moment5,128,0,5,0.0001,0.0014462807811612827,0.0014469495579757241,6.687768144414408e-07
refine_N128_s0,moment5,128,0,5,0.001,0.0014437410564643455,0.0014444072190359786,6.661625716330999e-07
refine_N128_s0,moment5,128,0,5,0.01,0.0014185503119258785,0.0014191908197388053,6.405078129267938e-07
refine_N128_s0,moment5,128,0,5,0.1,0.0011912406662360209,0.0011918134709034411,5.72804667420268e-07
refine_N128_s0,moment5,128,0,5,1.0,0.0,0.0,0.0
refine_N128_s0,moment5,128,0,5,10.0,-0.0015441492031094406,-0.0015443346774474953,-1.8547433805471414e-07
refine_N128_s0,moment5,128,0,5,100.0,-0.0018958106955510867,-0.0018958282063148285,-1.751076374179039e-08
refine_N128_s0,moment9,128,0,5,0.0001,0.001444055663346308,0.001444187982024711,1.3231867840302058e-07
refine_N128_s0,moment9,128,0,5,0.001,0.0014415289089238642,0.001441660782316001,1.3187339213682758e-07
refine_N128_s0,moment9,128,0,5,0.01,0.0014164654948307653,0.001416593008163422,1.275133326567035e-07
refine_N128_s0,moment9,128,0,5,0.1,0.001188982314379472,0.0011890793363940055,9.70220145335432e-08
refine_N128_s0,moment9,128,0,5,1.0,0.0,0.0,0.0
refine_N128_s0,moment9,128,0,5,10.0,-0.0015441073334952898,-0.0015441257942694214,-1.8460774131590085e-08
refine_N128_s0,moment9,128,0,5,100.0,-0.0018959669406687918,-0.0018959877632894612,-2.0822620669380676e-08
refine_N128_s0,sine,128,0,7,0.0001,-0.0033781839816931225,-0.0033783694949010568,-1.855132079342514e-07
refine_N128_s0,sine,128,0,7,0.001,-0.0033725309613525933,-0.0033727160768168146,-1.85115464221286e-07
refine_N128_s0,sine,128,0,7,0.01,-0.0033168830546645017,-0.003317064192712993,-1.8113804849118065e-07
refine_N128_s0,sine,128,0,7,0.1,-0.0028251929818857713,-0.002825340509585564,-1.4752769979253788e-07
refine_N128_s0,sine,128,0,7,1.0,0.0,0.0,0.0
refine_N128_s0,sine,128,0,7,10.0,0.001868874709679183,0.001869074156020431,1.9944634124802185e-07
refine_N128_s0,sine,128,0,7,100.0,0.0200043440939916,0.018149144571690826,-0.001855199522300774
refine_N128_s0,runge,128,0,7,0.0001,-0.005001355500664231,-0.005210867974195524,-0.00020951247353129254
refine_N128_s0,runge,128,0,7,0.001,-0.004996420881599545,-0.005205882690393571,-0.00020946180879402587
refine_N128_s0,runge,128,0,7,0.01,-0.004947405343062358,-0.0051563558060728765,-0.00020895046301051823
refine_N128_s0,runge,128,0,7,0.1,-0.004486784452873108,-0.004690121678113765,-0.00020333722524065734
refine_N128_s0,runge,128,0,7,1.0,0.0,0.0,0.0
refine_N128_s0,runge,128,0,7,10.0,0.007583172072366293,0.006313749563659127,-0.0012694225087071659
refine_N128_s0,runge,128,0,7,100.0,0.0016879507120430431,0.002529103215993478,0.0008411525039504347
refine_N128_s0,moment3,128,0,7,0.0001,-0.0003105804440442783,-0.0003133836869272377,-2.8032428829594114e-06
refine_N128_s0,moment3,128,0,7,0.001,-0.0003101275667855702,-0.0003129280811235702,-2.800514337999993e-06
refine_N128_s0,moment3,128,0,7,0.01,-0.0003059260468971786,-0.00030869943420240575,-2.7733873052271374e-06
refine_N128_s0,moment3,128,0,7,0.1,-0.0002461215191428001,-0.00024879563508894975,-2.6741159461496355e-06
refine_N128_s0,moment3,128,0,7,1.0,0.0,0.0,0.0
refine_N128_s0,moment3,128,0,7,10.0,0.05087804685142849,0.029781711282117054,-0.02109633556931144
refine_N128_s0,moment3,128,0,7,100.0,0.029322021296049133,0.022695203485629617,-0.006626817810419516
refine_N128_s0,moment5,128,0,7,0.0001,0.0014462807811612827,0.001446248960392374,-3.18207689087302e-08
refine_N128_s0,moment5,128,0,7,0.001,0.0014437410564643455,0.0014437094206313228,-3.163583302268069e-08
refine_N128_s0,moment5,128,0,7,0.01,0.0014185503119258785,0.0014185204808959129,-2.983102996567677e-08
refine_N128_s0,moment5,128,0,7,0.1,0.0011912406662360209,0.00119121424539409,-2.6420841930940853e-08
refine_N128_s0,moment5,128,0,7,1.0,0.0,0.0,0.0
refine_N128_s0,moment5,128,0,7,10.0,-0.0015441492031094406,-0.001544151862292245,-2.6591828045097188e-09
refine_N128_s0,moment5,128,0,7,100.0,-0.0018958106955510867,-0.0018958290862508692,-1.8390699782488973e-08
refine_N128_s0,moment9,128,0,7,0.0001,0.001444055663346308,0.0014440484957131405,-7.167633167548537e-09
refine_N128_s0,moment9,128,0,7,0.001,0.0014415289089238642,0.0014415217648088424,-7.1441150217843585e-09
refine_N128_s0,moment9,128,0,7,0.01,0.0014164654948307653,0.0014164585809000457,-6.913930719609773e-09
refine_N128_s0,moment9,128,0,7,0.1,0.001188982314379472,0.001188977094154442,-5.220225030022618e-09
refine_N128_s0,moment9,128,0,7,1.0,0.0,0.0,0.0
refine_N128_s0,moment9,128,0,7,10.0,-0.0015441073334952898,-0.0015441059339135893,1.3995817005341138e-09
refine_N128_s0,moment9,128,0,7,100.0,-0.0018959669406687918,-0.0018959653391187603,1.601550031482546e-09
