target,kappa,seed,n,m,eta_geometry,eta_readout,bundle,degree,requested_end,trace_states,completed_updates,failed_update,complete,checkpoint_step,initial_mean_gamma,mean_gamma,median_gamma,mean_lambda,signed_mean_change,last_preupdate_mse,window_mean_mse,window_median_mse,heldout_mse,heldout_relative_l2,initial_coarse_norm,last_coarse_norm,normalized_slope_gradient,cumulative_coarse_motion,cumulative_remainder_motion,cumulative_crossing_remainder,recorded_signed_motion,loss_increases,max_preactivation,first_radius_exceedance,descent_ratio_floor,descent_ratio_count,descent_ratio_min,descent_ratio_median,coarse_10pct_step,coarse_10pct_persists20,coarse_10pct_mean_gamma,coarse_1pct_step,coarse_1pct_persists20,coarse_1pct_mean_gamma,fraction_gamma_1,fraction_gamma_1_population0.1_step,fraction_gamma_1_population0.5_step,fraction_gamma_4,fraction_gamma_4_population0.1_step,fraction_gamma_4_population0.5_step,fraction_gamma_16,fraction_gamma_16_population0.1_step,fraction_gamma_16_population0.5_step,fraction_lambda_005,fraction_lambda_005_population0.1_step,fraction_lambda_005_population0.5_step,fraction_lambda_01,fraction_lambda_01_population0.1_step,fraction_lambda_01_population0.5_step,fraction_lambda_025,fraction_lambda_025_population0.1_step,fraction_lambda_025_population0.5_step
runge,0.1,0,128,2048,0.001,0.0001,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.0937627369894329,0.08055599344769113,0.001465042765459889,0.005718662871799035,0.07673280210223363,0.07714989386911461,0.0771577443925836,0.07673275713183803,0.700059498703412,0.6667640510156251,0.0010942766197074676,0.014665853537077757,-0.002506384750448685,0.008224706964586593,3.4065766111831697e-07,0.005718662871799027,0,0.7419400795126112,,1e-24,199999,0.9988293132313083,1.0000019664428814,1734,True,0.08572165215365474,4785,True,0.08534767478723872,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
runge,1.0,0,128,2048,0.001,0.001,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.098249521442306,0.08217204180433371,0.0015351487725360313,0.010205447324672143,0.06776325169030997,0.07060885720747447,0.07074262005869633,0.06776290375721453,0.6578707160457833,0.6667640510156251,0.0032711216773591554,0.03795348880339854,-0.0004108635647937056,0.010616063328016404,2.475614494586596e-07,0.010205447324672158,0,1.0654548135428783,,1e-24,199999,0.9974478068071895,1.0000038502289395,1021,True,0.08668382079030133,2846,True,0.08648836067078797,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
runge,10.0,0,128,2048,0.001,0.01,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.1058326935146723,0.08924739389231984,0.0016536358361667546,0.017788619397038435,0.032899603649467674,0.0330238080310391,0.03302526012994038,0.032899608006561,0.4583950430985977,0.6667640510156251,0.00022930466457191578,0.011503312609083344,0.002002164978758665,0.01578645075103563,3.667244129928279e-09,0.01778861939703843,0,1.5412232735775502,,1e-24,199999,0.984009013773309,1.0000030769996986,193,True,0.08779989604653118,541,True,0.08776147215083581,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
runge,100.0,0,128,2048,0.001,0.1,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.09993747215434905,0.09071082698126434,0.0015615230024117039,0.011893398036715186,0.033236989938820766,0.033460494326041035,0.033463533682433405,0.03323698353423086,0.46073939951085885,0.6667640510156251,0.00012256895545252432,0.016026719104237076,-9.644406382159798e-05,0.011989841735431293,3.651054812903689e-10,0.011893398036715174,0,1.3690135857424828,,1e-24,199999,0.8499193850691261,1.000002040443157,21,True,0.0880176784359043,58,True,0.08801438941506663,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,0.0001,0,128,2048,0.001,1.0000000000000001e-07,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.08916903983489366,0.0935332359106686,0.0013932662474202134,0.0011249657172597988,0.7503910085611307,0.7504472868466661,0.7504477440954657,0.7503933558553812,0.8662510875214763,0.6661118349881163,0.0024047488692839967,0.001968322043751278,0.013103315490573801,-0.011978615387038679,2.6561372467313774e-07,0.0011249657172597955,0,0.4078586339452752,,1e-24,199999,0.9989672087586905,0.9999994283868252,1457,True,0.09006863818596328,5293,True,0.09117483701006374,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,0.001,0,128,2048,0.001,1e-06,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.08916949271215237,0.09352309308815025,0.0013932733236273807,0.001125418594518507,0.7503901298786153,0.7504464748474429,0.750446933745156,0.7503924771615208,0.8662505803409895,0.6661118349881163,0.0024041502818859238,0.0019692361368672823,0.013100738157916361,-0.011975562928810463,2.4336541259321595e-07,0.0011254185945184926,0,0.4078965444998248,,1e-24,199999,0.9989657736841915,0.9999994301887997,1455,True,0.09006651531537103,5288,True,0.09117248328880986,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,0.01,0,128,2048,0.001,1e-05,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.08917369423204076,0.09342177170339647,0.0013933389723756369,0.0011296201144068985,0.7503813906046839,0.7504384029891614,0.7504388784830063,0.7503837377743071,0.866245535966533,0.6661118349881163,0.0023982293997871986,0.0019783826195090455,0.01307474658438428,-0.011945292644731936,1.6617475453650376e-07,0.001129620114406881,0,0.40827665192955065,,1e-24,199999,0.9989514337347978,0.9999994419286257,1440,True,0.09004950447903966,5239,True,0.09114914674502697,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,0.1,0,128,2048,0.001,0.0001,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.08923349875979514,0.09242888895512191,0.001394273418121799,0.001189424642161277,0.7502981791907827,0.7503619619840675,0.7503626157233736,0.7503005252380806,0.8661975042176483,0.6661118349881163,0.002345468250091776,0.002070610327757349,0.01285473734844444,-0.011665452149039733,1.394427565806224e-07,0.0011894246421612874,0,0.4121420047956287,,1e-24,199999,0.9988089779812336,0.9999995557631312,1305,True,0.0898925425585447,4801,True,0.09093530383129253,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,1.0,0,128,2048,0.001,0.001,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.08947962027893794,0.09134268095601514,0.0013981190668584053,0.001435546161304077,0.7495599572501079,0.7497356887560254,0.7497412922916094,0.7495622872815447,0.8657712635139515,0.6661118349881163,0.0022859184383760864,0.0032989392474140075,0.01138956554631174,-0.009954102172364115,8.278735644825132e-08,0.0014355461613040725,0,0.44992977473864354,,1e-24,199999,0.9974231461973024,1.0000004782990464,707,True,0.08909274380749939,2683,True,0.08983137911821201,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,10.0,0,128,2048,0.001,0.01,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.14035766713036643,0.143502161204713,0.0021930885489119755,0.05231359301273257,0.03973997733898765,0.04270721858485497,0.042604579008437296,0.0397400647270795,0.19934878263255204,0.6661118349881163,0.001158948217981487,0.028591153166572316,0.053735266873736726,-0.0014216825864253044,8.725421137187485e-09,0.05231359301273256,0,2.2654286158852814,147423,1e-24,199999,0.9838198349841957,1.0000019141432057,136,True,0.0882562907143864,512,True,0.0884066146860228,0.005649717514124294,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,100.0,0,128,2048,0.001,0.1,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.11880164157498707,0.12261797021842588,0.001856275649609173,0.03075756745735321,0.01017918049378944,0.010486935572127834,0.010481726059527472,0.010179257583000974,0.10089214489412153,0.6661118349881163,0.00016392204208207648,0.012020932265189875,0.03187521031771049,-0.0011176447726665303,1.912309221862322e-09,0.030757567457353186,0,1.5872909747192074,60449,1e-24,199999,0.8479878545662187,0.9999969054085505,15,True,0.08806816447788378,55,True,0.08808507464828147,0.005649717514124294,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,0.0001,0,128,2048,0.001,1.0000000000000001e-07,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.09145921974630716,0.090766862127594,0.0014290503085360494,0.0034151456286733023,0.7499977233459724,0.7499977277707219,0.7499977277700532,0.7500069539821987,0.8660243835070239,0.6661118349881161,7.877854021747705e-06,1.583383119869472e-05,0.0033824952801837322,3.256243316724961e-05,8.791532228720312e-08,0.0034151456286732693,0,0.37121174716377725,,1e-24,199999,0.9989676114716938,0.9999843925962765,1435,True,0.09010611742229574,4565,True,0.09128372546237447,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,0.001,0,128,2048,0.001,1e-06,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.09145668002161023,0.09075510689594009,0.0014290106253376598,0.003412605903976365,0.7499977217776761,0.7499977261978762,0.7499977261972084,0.7500069524116497,0.8660243826002765,0.6661118349881161,7.872206630011541e-06,1.582482500250139e-05,0.0033798403525716384,3.259382273891158e-05,1.7172866580463394e-07,0.0034126059039763547,0,0.3711982911949043,,1e-24,199999,0.998966176877034,0.9999843465983188,1434,True,0.09010479484600535,4561,True,0.09128129918897361,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,0.01,0,128,2048,0.001,1e-05,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.09143148927707176,0.09063834488496647,0.0014286170199542462,0.003387415159437898,0.7499977065046929,0.7499977108801827,0.7499977108795259,0.7500069371163705,0.8660243737696351,0.6661118349881161,7.816520173426222e-06,1.5736104397179727e-05,0.0033543523553866248,3.290031285343947e-05,1.6249119781736548e-07,0.0033874151594378813,0,0.37106514480327935,,1e-24,199999,0.9989518416833101,0.9999842315810239,1418,True,0.09008619920832277,4522,True,0.0912577237461543,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,0.1,0,128,2048,0.001,0.0001,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.0912041796313819,0.0903543374285081,0.0014250653067403422,0.0031601055137480405,0.7499975879065814,0.7499975919030148,0.7499975919024552,0.7500068183159712,0.8660243051809059,0.6661118349881161,7.3267707206285785e-06,1.4967367163599841e-05,0.0031245375875223525,3.534152652852181e-05,2.263996971644429e-07,0.003160105513748039,0,0.3698631780318242,,1e-24,199999,0.9988094299467422,0.9999840326851278,1285,True,0.08992490392709056,4169,True,0.09104009183501763,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,1.0,0,128,2048,0.001,0.001,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.09001293896514588,0.09145896048423291,0.0014064521713304044,0.0019688648475120196,0.7499974340371225,0.7499974367766222,0.7499974367764322,0.7500066633960353,0.8660242157387612,0.6661118349881161,5.051068287783476e-06,1.2139224582896654e-05,0.001928429489983906,4.036327810233017e-05,7.207942577093048e-08,0.0019688648475120075,0,0.36424688763572666,,1e-24,199999,0.9974239040996841,0.9999864967715483,696,True,0.0891094814113009,2406,True,0.08989571175926864,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,10.0,0,128,2048,0.001,0.01,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.08846878976203644,0.08807195813890048,0.0013823248400318194,0.00042471564440257903,0.74999778192486,0.7499977846375614,0.7499977846370585,0.7500070101086664,0.866024415911316,0.6661118349881161,2.6742480247002357e-06,1.0823951203431948e-05,0.00038759174767039555,3.712389673198054e-05,1.9826016616255552e-16,0.00042471564440257437,0,0.3596160472302726,,1e-24,199999,0.9838228819919289,0.9999963743385264,134,True,0.08825974968470461,475,True,0.0884224874611543,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,100.0,0,128,2048,0.001,0.1,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.0881171282695948,0.08704195902850996,0.0013768301292124187,7.30541519609329e-05,0.7499977872091171,0.7499977942969784,0.749997794283688,0.7500070152887657,0.8660244189020163,0.6661118349881161,2.0832734824242214e-06,1.0595885505807102e-05,3.648366045416562e-05,3.657049150686935e-05,-1.1330302880983523e-16,7.305415196092165e-05,0,0.3588166470221178,,1e-24,199999,0.8480132695432366,0.999999366706468,15,True,0.08806879738937443,52,True,0.08808690521368634,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,0.0001,0,128,2048,0.001,1.0000000000000001e-07,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.09142255895091618,0.09090372825943267,0.0014284774836080653,0.003378484833282319,0.7500021550883644,0.7500021583981885,0.7500021583968309,0.7500499699234854,0.8660296666425502,0.6661118349881161,5.408964633603302e-06,1.3436627923430774e-05,0.0034166888877609626,-3.831102851926088e-05,1.0697404062870196e-07,0.0033784848332823305,0,0.37121282956951485,,1e-24,199999,0.9989676101907378,0.9999793483496263,1435,True,0.09010586724782026,4567,True,0.09128312709030105,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,0.001,0,128,2048,0.001,1e-06,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.09142003219649374,0.09089192972136956,0.0014284380030702146,0.0033759580788598753,0.7500021520001019,0.7500021553045358,0.7500021553031804,0.7500499668278912,0.8660296648554183,0.6661118349881161,5.401660391280569e-06,1.3424234260829131e-05,0.003414063052789197,-3.8259872875056456e-05,1.5489894574507446e-07,0.0033759580788598853,0,0.37119937284617543,,1e-24,199999,0.9989661755945701,0.9999791947713287,1434,True,0.09010454487489983,4563,True,0.09128067421218745,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,0.01,0,128,2048,0.001,1e-05,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.09139496878240064,0.09077473445881978,0.00142804638722501,0.0033508946647667764,0.7500021216857631,0.7500021249371835,0.7500021249358471,0.75004993644099,0.866029647312615,0.6661118349881161,5.329896867877138e-06,1.3301824303182265e-05,0.003388478702069137,-3.7757745157181196e-05,1.7370785481513732e-07,0.0033508946647667712,0,0.3710662174895467,,1e-24,199999,0.9989518403881442,0.9999782128060042,1418,True,0.09008595241665951,4524,True,0.09125710911185249,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,0.1,0,128,2048,0.001,0.0001,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.09116748560194934,0.09048909435918379,0.0014244919625304585,0.003123411484315483,0.7500018666584715,0.7500018694570636,0.7500018694558933,0.7500496807552306,0.8660294997014653,0.6661118349881161,4.720714931786862e-06,1.2214384333876365e-05,0.003156719515077539,-3.3538885110850427e-05,2.308543487705578e-07,0.0031234114843154584,0,0.36986416879069006,,1e-24,199999,0.9988094285345048,0.9999780830358636,1285,True,0.08992468320291519,4171,True,0.09103954740336107,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,1.0,0,128,2048,0.001,0.001,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.08997850328756987,0.09153294275078423,0.0014059141138682793,0.001934429169936011,0.7500010014564784,0.7500010026917058,0.7500010026911305,0.7500488121321437,0.866028998232393,0.6661118349881161,2.530294955727786e-06,7.492694562522832e-06,0.0019535505823935866,-1.9196223222313135e-05,7.481076472080135e-08,0.0019344291699359942,0,0.36424742393434006,,1e-24,199999,0.9974239019456551,0.9999709186742258,696,True,0.08910936653806378,2407,True,0.08989542908942566,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,10.0,0,128,2048,0.001,0.01,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.08843439595407458,0.08804163943004642,0.0013817874367824153,0.00039032183644072127,0.7500005502863336,0.750000551052746,0.7500005510519743,0.7500483570902384,0.8660287355297936,0.6661118349881161,1.2549507356349263e-06,4.0032815314344715e-06,0.00040210162831325026,-1.1779791872311501e-05,-2.3306320466519096e-16,0.00039032183644070577,0,0.3596161379020835,,1e-24,199999,0.9838228748294771,0.9999901530817147,134,True,0.08825972813025826,475,True,0.0884224078562909,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,100.0,0,128,2048,0.001,0.1,refine_N128_s0,0,200000,200000,200000,0,True,200000,0.08804407411763386,0.08808253634690108,0.08705980443246773,0.0013762896304203294,3.846222926721932e-05,0.750000448660161,0.7500004505552388,0.7500004505429592,0.7500482545203568,0.866028676314633,0.6661118349881161,1.0252464301936705e-06,2.7263063901737313e-06,4.891061086755873e-05,-1.044838160036303e-05,1.7617327019400463e-17,3.846222926721331e-05,0,0.35881665548401886,,1e-24,199999,0.8480132138966553,0.999998111378261,15,True,0.08806879499884496,52,True,0.08808689657475623,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
sine,0.0001,0,128,2048,0.001,1.0000000000000001e-07,refine_N128_s0,1,200000,200000,200000,0,True,200000,0.08804407411763386,0.08481527586961708,0.07719689254024142,0.001325238685462767,-0.0032287982480167787,0.42400885573151803,0.4240088557315182,0.42400885573151803,0.4240090962349491,0.920879032484668,0.6262276936583865,3.1611848536244405e-15,1.1898510584934599e-15,-0.0032309410153829442,5.219111158969864e-19,2.1427673661618295e-06,-0.0032287982480167805,407,0.4142476220086199,,1e-24,32450,-3711.5687539330424,0.9996328746144117,2939,True,0.08466977423751776,6138,True,0.08478737473915465,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
sine,0.001,0,128,2048,0.001,1e-06,refine_N128_s0,1,200000,200000,200000,0,True,200000,0.08804407411763386,0.08481993731588403,0.07722661370033661,0.001325311520560688,-0.0032241368017498356,0.42400885573151803,0.4240088557315182,0.42400885573151803,0.4240090962349492,0.9208790324846681,0.6262276936583865,3.157529493662133e-15,1.1898426766596603e-15,-0.00322601756080782,5.173266569127145e-19,1.8807590579713391e-06,-0.003224136801749849,410,0.41420333353904404,,1e-24,32426,-4226.913986954935,0.99963254924274,2937,True,0.08467452692287072,6134,True,0.08479191322869074,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
sine,0.01,0,128,2048,0.001,1e-05,refine_N128_s0,1,200000,200000,200000,0,True,200000,0.08804407411763386,0.08486571391513476,0.07752143343039196,0.0013260267799239805,-0.003178360202499106,0.42400885573151803,0.4240088557315182,0.42400885573151803,0.42400909623494915,0.9208790324846681,0.6262276936583865,3.188696900889937e-15,1.3776164706915302e-15,-0.00318042002377308,5.195506880741009e-19,2.0598212739619365e-06,-0.003178360202499118,421,0.4137618030016826,,1e-24,32188,-4406.085907275831,0.9996301182146919,2917,True,0.08472131438650131,6090,True,0.08483639565134601,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
sine,0.1,0,128,2048,0.001,0.0001,refine_N128_s0,1,200000,200000,200000,0,True,200000,0.08804407411763386,0.08531714647251985,0.0783285233451645,0.0013330804136331227,-0.002726927645114008,0.42400885573151803,0.4240088557315182,0.42400885573151803,0.42400909623494915,0.9208790324846681,0.6262276936583865,1.9431744531232908e-15,1.6896412827438836e-15,-0.0027290317039746666,4.466669869652727e-19,2.104058860650327e-06,-0.0027269276451140165,367,0.4094909867259333,,1e-24,29987,-3723.4589625976896,0.9996046225570941,2727,True,0.08513607788515713,5679,True,0.0852968783395814,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
sine,1.0,0,128,2048,0.001,0.001,refine_N128_s0,1,200000,200000,200000,0,True,200000,0.08804407411763386,0.08700022899281672,0.08713066063828756,0.0013593785780127612,-0.0010438451248171443,0.42400885573151803,0.4240088557315182,0.42400885573151803,0.42400909623494915,0.9208790324846681,0.6262276936583865,4.384738549454088e-16,4.991979967902845e-16,-0.0010454427402606672,1.831678524701422e-19,1.5976154435234058e-06,-0.0010438451248171439,195,0.3853174369903476,,1e-24,17798,-1977.3965017307241,0.9993330575569324,1621,True,0.0866827581479865,3357,True,0.0869633513303325,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
