bundle,target,n,seed,degree,kappa,actual_contrast,predicted_contrast,contrast_error
core_N128_s1,moment3,128,1,0,0.0001,0.0001693446929420528,0.0001693446929420528,0.0
core_N128_s1,moment3,128,1,0,0.001,0.00016864352569372076,0.00016864352569372076,0.0
core_N128_s1,moment3,128,1,0,0.01,0.00016166747416274108,0.00016166747416274108,0.0
core_N128_s1,moment3,128,1,0,0.1,0.00012849153046846917,0.00012849153046846917,0.0
core_N128_s1,moment3,128,1,0,1.0,0.0,0.0,0.0
core_N128_s1,moment3,128,1,0,10.0,0.051188585212784896,0.051188585212784896,0.0
core_N128_s1,moment3,128,1,0,100.0,0.035432637907543946,0.035432637907543946,0.0
core_N128_s1,moment5,128,1,0,0.0001,0.0018773728634065567,0.0018773728634065567,0.0
core_N128_s1,moment5,128,1,0,0.001,0.001875261829312691,0.001875261829312691,0.0
core_N128_s1,moment5,128,1,0,0.01,0.001853743293673188,0.001853743293673188,0.0
core_N128_s1,moment5,128,1,0,0.1,0.0016074553578154793,0.0016074553578154793,0.0
core_N128_s1,moment5,128,1,0,1.0,0.0,0.0,0.0
core_N128_s1,moment5,128,1,0,10.0,-0.0013097437389772426,-0.0013097437389772426,0.0
core_N128_s1,moment5,128,1,0,100.0,-0.0017442040743735204,-0.0017442040743735204,0.0
core_N128_s1,moment9,128,1,0,0.0001,0.0018570469849626264,0.0018570469849626264,0.0
core_N128_s1,moment9,128,1,0,0.001,0.0018550139293356804,0.0018550139293356804,0.0
core_N128_s1,moment9,128,1,0,0.01,0.0018342652450121788,0.0018342652450121788,0.0
core_N128_s1,moment9,128,1,0,0.1,0.0015947729839280445,0.0015947729839280445,0.0
core_N128_s1,moment9,128,1,0,1.0,0.0,0.0,0.0
core_N128_s1,moment9,128,1,0,10.0,-0.0012937445913984852,-0.0012937445913984852,0.0
core_N128_s1,moment9,128,1,0,100.0,-0.001725445649429988,-0.001725445649429988,0.0
core_N128_s1,sine,128,1,1,0.0001,0.0010852113884462083,0.0006398184981732252,-0.0004453928902729831
core_N128_s1,sine,128,1,1,0.001,0.0010835898083530332,0.0006380167412183696,-0.0004455730671346636
core_N128_s1,sine,128,1,1,0.01,0.0010673459837147875,0.0006223737101624244,-0.00044497227355236313
core_N128_s1,sine,128,1,1,0.1,0.000903860754860597,0.0005035939856810195,-0.0004002667691795775
core_N128_s1,sine,128,1,1,1.0,0.0,0.0,0.0
core_N128_s1,sine,128,1,1,10.0,-1.3364336197599358e-05,-0.0008102132582347432,-0.0007968489220371439
core_N128_s1,sine,128,1,1,100.0,0.016779499096477607,-0.0010194663481688376,-0.017798965444646445
core_N128_s1,runge,128,1,1,0.0001,-0.0023789143056168055,-0.00011121672412771344,0.002267697581489092
core_N128_s1,runge,128,1,1,0.001,-0.0023774879136825855,-0.00011095904472262219,0.0022665288689599633
core_N128_s1,runge,128,1,1,0.01,-0.002363109731221072,-0.00010842350221067221,0.0022546862290103997
core_N128_s1,runge,128,1,1,0.1,-0.002208976498429119,-8.663950645436402e-05,0.0021223369919747548
core_N128_s1,runge,128,1,1,1.0,0.0,0.0,0.0
core_N128_s1,runge,128,1,1,10.0,0.006828401042253102,6.284722280761046e-05,-0.006765553819445491
core_N128_s1,runge,128,1,1,100.0,0.005088632249684269,7.57876219182746e-05,-0.005012844627765994
core_N128_s1,moment3,128,1,1,0.0001,0.0001693446929420528,0.001787004477577278,0.0016176597846352253
core_N128_s1,moment3,128,1,1,0.001,0.00016864352569372076,0.001784835861248335,0.0016161923355546143
core_N128_s1,moment3,128,1,1,0.01,0.00016166747416274108,0.001762786969617583,0.0016011194954548419
core_N128_s1,moment3,128,1,1,0.1,0.00012849153046846917,0.0015168978473060896,0.0013884063168376204
core_N128_s1,moment3,128,1,1,1.0,0.0,0.0,0.0
core_N128_s1,moment3,128,1,1,10.0,0.051188585212784896,-0.0012415055912247536,-0.05243009080400965
core_N128_s1,moment3,128,1,1,100.0,0.035432637907543946,-0.0016614705002841318,-0.03709410840782808
core_N128_s1,moment5,128,1,1,0.0001,0.0018773728634065567,0.001787004477577278,-9.036838582927864e-05
core_N128_s1,moment5,128,1,1,0.001,0.001875261829312691,0.001784835861248335,-9.042596806435599e-05
core_N128_s1,moment5,128,1,1,0.01,0.001853743293673188,0.0017627869696176107,-9.095632405557719e-05
core_N128_s1,moment5,128,1,1,0.1,0.0016074553578154793,0.0015168978473060618,-9.055751050941752e-05
core_N128_s1,moment5,128,1,1,1.0,0.0,0.0,0.0
core_N128_s1,moment5,128,1,1,10.0,-0.0013097437389772426,-0.0012415055912247536,6.823814775248904e-05
core_N128_s1,moment5,128,1,1,100.0,-0.0017442040743735204,-0.0016614705002841318,8.273357408938864e-05
core_N128_s1,moment9,128,1,1,0.0001,0.0018570469849626264,0.001787004477577278,-7.004250738534834e-05
core_N128_s1,moment9,128,1,1,0.001,0.0018550139293356804,0.001784835861248335,-7.017806808734539e-05
