bundle,n,seed,degree,left,right,kappa,count,last_step,last_signed_mean_gamma_difference,last_slope_gradient_difference,last_slope_parameter_difference,last_coarse_residual_difference,max_abs_signed_mean_gamma_difference,max_abs_slope_gradient_difference,max_abs_slope_parameter_difference,max_abs_coarse_residual_difference
core_N128_s0,128,0,7,moment5,moment9,0.001,73,99980,3.652739484563683e-05,1.1502983345880844e-05,0.00228980702815903,9.91542218795094e-06,3.652739484563683e-05,1.1502983345880844e-05,0.00228980702815903,9.91542218795094e-06
core_N128_s0,128,0,7,moment5,moment9,0.01,73,99980,3.6401686499876185e-05,1.1488234268477942e-05,0.0022869688569548633,9.856911074341211e-06,3.6401686499876185e-05,1.1488234268477942e-05,0.0022869688569548633,9.856911074341211e-06
core_N128_s0,128,0,7,moment5,moment9,0.1,73,99980,3.657707333021287e-05,1.1361511979625587e-05,0.002262515504289477,9.325254801376558e-06,3.657707333021287e-05,1.1361511979625587e-05,0.002262515504289477,9.325254801376558e-06
core_N128_s0,128,0,7,moment5,moment9,1.0,73,99980,3.43405755610926e-05,1.0856625185185176e-05,0.002163946571485569,6.573481028398597e-06,3.43405755610926e-05,1.0856625185185176e-05,0.002163946571485569,6.573481028398597e-06
core_N128_s0,128,0,7,moment5,moment9,10.0,73,99980,3.429403947804999e-05,1.0537706486599099e-05,0.00210103943400764,3.612921701471888e-06,3.429403947804999e-05,1.0571181935644595e-05,0.00210103943400764,3.6131579060833717e-06
core_N128_s0,128,0,7,moment5,moment9,100.0,73,99980,3.447586742399977e-05,1.0545958787398037e-05,0.0020969472118493337,2.975949938317092e-06,3.447586742399977e-05,1.0647913920339552e-05,0.0020969472118493337,3.0041507314448105e-06
core_N128_s1,128,1,0,moment3,moment9,0.0001,73,99980,-0.0038206643822731035,0.0013771686538306927,0.3564240466988808,0.002136908660221226,0.0038576950012305794,0.002697631763639682,0.3564240466988808,0.0027771713947725594
core_N128_s1,128,1,0,moment3,moment9,0.001,73,99980,-0.003819335337836169,0.0013776439073870286,0.3564266707644345,0.0021367763171446334,0.0038566409137831964,0.002697631763639682,0.3564266707644345,0.002776911045768494
core_N128_s1,128,1,0,moment3,moment9,0.01,73,99980,-0.0038055192258536347,0.0013824547899618672,0.35645459240950145,0.002135344606189775,0.003844489963043096,0.002697631763639682,0.35645459240950145,0.002774141231782024
core_N128_s1,128,1,0,moment3,moment9,0.1,73,99980,-0.003599309724231267,0.001434892253032251,0.35688605892065095,0.0021130983892393043,0.003723560304805057,0.002697631763639682,0.35688605892065095,0.0027359565369291607
core_N128_s1,128,1,0,moment3,moment9,1.0,73,99980,-0.002133543837961868,0.0019405019169891644,0.3634914455365213,0.0019693089301293086,0.002676332687806246,0.002697631763639682,0.3634914455365213,0.0022942807267474544
core_N128_s1,128,1,0,moment3,moment9,10.0,73,99980,0.050345366860209365,0.007226486410636274,1.9870759183595879,0.0013102248533557502,0.050345366860209365,0.031803583315847345,2.178158453560342,0.006509257073420492
core_N128_s1,128,1,0,moment3,moment9,100.0,73,99980,0.03502411310450852,0.001266384811833196,1.1470530563948607,0.00016807077707847956,0.03502411310450852,0.04025601768039813,1.4473431295895647,0.003785771676379815
core_N128_s1,128,1,0,moment5,moment9,0.0001,73,99980,7.849442240086268e-05,2.4381595328099212e-05,0.004785300599934583,1.4478418617943133e-05,7.849442240086268e-05,2.4381595328099212e-05,0.004785300599934583,1.4478418617943133e-05
core_N128_s1,128,1,0,moment5,moment9,0.001,73,99980,7.841645990654122e-05,2.4372331071016928e-05,0.004783543404300356,1.4471724463243418e-05,7.841645990654122e-05,2.4372331071016928e-05,0.004783543404300356,1.4471724463243418e-05
core_N128_s1,128,1,0,moment5,moment9,0.01,73,99980,7.764676625816869e-05,2.4280063790615956e-05,0.004766037924875634,1.4404558174988284e-05,7.764676625816869e-05,2.4280063790615956e-05,0.004766037924875634,1.4404558174988284e-05
