bundle,target,seed,n,degree,kappa,count,last_step,last_loss_discrepancy,last_sample_gradient_error,last_fraction_preactivation_above_radius,last_coarse_discrete_derivative_error,last_tanh_at_reference_slope_gradient_defect,max_abs_loss_discrepancy,max_abs_sample_gradient_error,max_abs_fraction_preactivation_above_radius,max_abs_coarse_discrete_derivative_error,pointwise_p2_checks,pointwise_p2_violations,pointwise_p2_max_error_bound_ratio,pointwise_p4_checks,pointwise_p4_violations,pointwise_p4_max_error_bound_ratio,pointwise_p6_checks,pointwise_p6_violations,pointwise_p6_max_error_bound_ratio,pointwise_p8_checks,pointwise_p8_violations,pointwise_p8_max_error_bound_ratio,max_abs_tanh_at_reference_slope_gradient_defect
core_N128_s0,moment5,0,128,0,10.0,73,99980,-5.551115123125783e-17,2.3764153315659666e-16,0.0,7.503909013376899e-14,,1.1102230246251565e-16,1.3605656729182565e-15,0.0,0.002317936740838368,73,0,0.04130941712808247,73,0,0.04408182069806419,73,0,0.04323348066497052,73,0,0.03937567338523907,
core_N128_s0,moment5,0,128,0,100.0,73,99980,5.551115123125783e-17,2.2503006878390033e-16,0.0,3.966532758724477e-13,,5.551115123125783e-17,1.3605656729182565e-15,0.0,0.023217931246098382,73,0,0.04230956447620061,73,0,0.04540077098687689,73,0,0.044057385223227746,73,0,0.039916404913751764,
core_N128_s0,moment9,0,128,0,0.0001,73,99980,0.0,1.0678043094260244e-16,0.0,7.462005190387029e-14,,1.1102230246251565e-16,1.2690454339057478e-15,0.0,5.453920261103036e-06,73,0,0.040526587380074974,73,0,0.02235529698872783,73,0,0.014195133741206288,73,0,0.010551427527768518,
core_N128_s0,moment9,0,128,0,0.001,73,99980,5.551115123125783e-17,1.3362388885931059e-16,0.0,1.3279078115343242e-13,,1.1102230246251565e-16,1.2312568039316423e-15,0.0,5.292105090214822e-06,73,0,0.040526587380074974,73,0,0.02235529698872783,73,0,0.014195133741206288,73,0,0.010551427527768518,
core_N128_s0,moment9,0,128,0,0.01,73,99980,0.0,1.086665242978063e-16,0.0,4.6224516015887134e-14,,1.1102230246251565e-16,1.2546428928723677e-15,0.0,3.92716540230842e-06,73,0,0.040526587380074974,73,0,0.02235529698872783,73,0,0.014195133741206288,73,0,0.010551427527768518,
core_N128_s0,moment9,0,128,0,0.1,73,99980,-5.551115123125783e-17,1.2201896155954532e-16,0.0,7.635709876310386e-14,,2.220446049250313e-16,1.2665623024394486e-15,0.0,1.9237462251108568e-05,73,0,0.04053953971625288,73,0,0.02235529698872783,73,0,0.014195133741206288,73,0,0.010551427527768518,
core_N128_s0,moment9,0,128,0,1.0,73,99980,0.0,1.220742192164997e-16,0.0,4.175665215358847e-14,,1.1102230246251565e-16,1.325791870948363e-15,0.0,0.0002279608171123325,73,0,0.04092734081441289,73,0,0.02251875427602235,73,0,0.01426017363382705,73,0,0.010611550165570386,
core_N128_s0,moment9,0,128,0,10.0,73,99980,0.0,1.2306087671089698e-16,0.0,8.365789666337202e-14,,1.1102230246251565e-16,1.1565711603519789e-15,0.0,0.002317946238394063,73,0,0.04170439228318747,73,0,0.022951908701813645,73,0,0.014543186501185856,73,0,0.010864218291541073,
core_N128_s0,moment9,0,128,0,100.0,73,99980,-5.551115123125783e-17,1.1817576546806429e-16,0.0,7.027416783792763e-14,,1.1102230246251565e-16,1.1565711603519789e-15,0.0,0.023218026830302742,73,0,0.04273808963812048,73,0,0.023506832744672912,73,0,0.014894022801335003,73,0,0.011170772585740367,
core_N128_s0,sine,0,128,1,0.0001,73,99980,5.551115123125783e-17,1.5879257512331172e-16,0.0,3.2635666411523863e-15,0.005090799188192868,1.1102230246251565e-16,2.6831189594561122e-15,0.0,1.9444610043268668e-08,,,,,,,,,,,,,0.012725960046008932
core_N128_s0,sine,0,128,1,0.001,73,99980,2.7755575615628914e-17,2.0962253552643817e-16,0.0,3.2736473888812548e-15,0.005090907679145764,1.1102230246251565e-16,2.834477829810943e-15,0.0,1.9444624069665674e-07,,,,,,,,,,,,,0.012725960046008932
core_N128_s0,sine,0,128,1,0.01,73,99980,8.326672684688674e-17,1.6624897820676304e-16,0.0,3.29753074433834e-15,0.005091823643935655,1.1102230246251565e-16,2.4817207037904635e-15,0.0,1.9444624618722316e-06,,,,,,,,,,,,,0.012725960046008932
core_N128_s0,sine,0,128,1,0.1,73,99980,5.551115123125783e-17,1.5880408900688665e-16,0.0,1.8534784418255825e-15,0.005087071519742843,1.1102230246251565e-16,1.737248725875218e-15,0.0,1.944462450305026e-05,,,,,,,,,,,,,0.012725960046008932
core_N128_s0,sine,0,128,1,1.0,73,99980,5.551115123125783e-17,1.183460831548101e-16,0.0,7.128558658777439e-16,0.004743392475253443,1.1102230246251565e-16,1.8104961300318e-15,0.0,0.0001944462449929995,,,,,,,,,,,,,0.012725960046008932
core_N128_s0,sine,0,128,1,10.0,73,99980,5.551115123125783e-17,1.7149180106807632e-16,0.0,8.35566010308473e-16,0.004105896552432324,8.326672684688674e-17,1.9957483988088126e-15,0.0,0.0019444624503447382,,,,,,,,,,,,,0.012725960046008932
core_N128_s0,sine,0,128,1,100.0,73,99980,5.551115123125783e-17,1.3366862233699808e-16,0.0,7.534810558256208e-16,0.003982826937480685,5.551115123125783e-17,1.304329156970811e-15,0.0,0.019444624503237824,,,,,,,,,,,,,0.012725960046008932
core_N128_s0,runge,0,128,1,0.0001,73,99980,0.0,1.396745665471709e-16,0.0,7.202405346662501e-16,0.0026533564474342714,5.551115123125783e-17,3.4788644204931287e-15,0.0,3.501988192131789e-08,,,,,,,,,,,,,0.008172119595279373
