bundle,target,seed,n,degree,kappa,count,last_step,last_gradient_absolute_error,last_gradient_relative_error,last_signed_change_actual,last_signed_change_reference,last_signed_change_absolute_error,last_slope_parameter_l2_error,last_signed_force_actual,last_signed_force_reference,last_residual_moment_l2_error,last_median_gamma_error,max_abs_gradient_absolute_error,max_abs_gradient_relative_error,max_abs_signed_change_actual,max_abs_signed_change_reference,max_abs_signed_change_absolute_error,max_abs_slope_parameter_l2_error,max_abs_signed_force_actual,max_abs_signed_force_reference,max_abs_residual_moment_l2_error,max_abs_median_gamma_error,first_gradient_error_above_5pct
core_N128_s0,runge,0,128,1,0.1,73,99980,0.0040616082605684075,1.0000000000000009,0.005715432206522791,-0.002772381415081987,0.008487813621604778,0.5335853715563876,7.763113985882938e-05,-4.783510164559976e-18,0.005042663433144887,0.0074657065078687496,0.008172119595279376,1.0000000000000009,0.005715432206522791,0.002772381415081987,0.008487813621604778,0.5335853715563876,0.003061020049382076,0.0031971951853914517,0.005503945108548169,0.008370331067142564,1060
core_N128_s0,runge,0,128,1,1.0,73,99980,0.009873060565468644,1.0000000000000033,0.010197713568125516,-0.0015884643291401018,0.011786177897265618,0.7594945777360924,0.00016097876472570595,-2.023688363326252e-18,0.016326267225948113,0.008900776968642943,0.009873060565468644,1.0000000000000033,0.010197713568125516,0.0015884643291401018,0.011786177897265618,0.7594945777360924,0.003061020049382076,0.0031971951853914517,0.016326267225948113,0.008900776968642943,600
core_N128_s0,runge,0,128,1,10.0,73,99980,0.0020859888773754574,0.9999999999999931,0.017788136134056914,-0.00028827521847671345,0.018076411352533628,1.1125999625751422,3.6890239777869794e-06,-3.933560245115628e-19,0.11060681537756611,-0.0021253423703111035,0.015994436044964727,0.9999999999999998,0.017788136134056914,0.00028827521847671345,0.018076411352533628,1.1125999625751422,0.003061020049382076,0.0031971951853914517,0.11060681537756611,0.0023417000622853734,120
core_N128_s0,runge,0,128,1,100.0,73,99980,0.0029212439164888315,0.9999999999999999,0.011892983969032517,-3.090852550328982e-05,0.011923892494535807,0.8059955876318368,7.638368705805747e-06,-1.1420259769670693e-20,0.10940183915573228,-0.0039226453478255485,0.022545947943180104,1.0000000000000002,0.011892983969032517,3.090852550328982e-05,0.011923892494535807,0.8059955876318368,0.003061020049382076,0.0031971951853914517,0.10940183915573228,0.004511633171029664,12
core_N128_s0,moment3,0,128,1,0.0001,73,99980,0.001704863986486396,1.0000000000000029,0.0011245568772450115,0.003283062528466829,0.0021585056512218176,0.3263371091021484,1.0879663814051431e-05,1.9569575115078002e-17,0.0019865470914292565,-0.002417827605549927,0.006925933495954563,1.0000002515483986,0.003152621781687251,0.0032830625284668707,0.0022824153278898363,0.3263371091021484,0.0020805995578162015,0.0020518242562539805,0.007215937619814556,0.002417827605549927,0
core_N128_s0,moment3,0,128,1,0.001,73,99980,0.001705654072678038,1.000000000000003,0.0011250074734701354,0.0032806552611066436,0.0021556477876365082,0.326352964566033,1.0922443072846038e-05,2.0392748508153133e-17,0.001985912996637604,-0.002420204054158062,0.006925933495954563,1.0000006694262558,0.0031502937658497016,0.0032806552611066714,0.002280061526000604,0.326352964566033,0.0020805995578162015,0.0020518242562539805,0.007210864104401831,0.002420204054158062,0
core_N128_s0,moment3,0,128,1,0.01,73,99980,0.0017135597497870607,1.000000000000005,0.0011291863833003124,0.0032567860807651144,0.002127599697464802,0.32651622315523265,1.1346156249909312e-05,1.9650834522147276e-17,0.001979650473003007,-0.0024431492186808013,0.006925933495954563,1.0000098465026175,0.0031271699220900145,0.0032567860807651283,0.00225694626711008,0.32651622315523265,0.0020805995578162015,0.0020518242562539805,0.007160184425398095,0.0024431492186808013,0
core_N128_s0,moment3,0,128,1,0.1,73,99980,0.0017932769700304198,1.000000000000016,0.001188951114888856,0.0030373985377063484,0.0018484474228174924,0.32855237240819146,1.099048132679661e-05,1.3940231512418885e-17,0.001924429345375553,-0.002581451611554597,0.006925933495954563,1.0006184819931467,0.0029119409223817977,0.0030373985377064594,0.0021250136039338563,0.32855237240819146,0.0020805995578162015,0.0020518242562539805,0.006749077574371627,0.002794790098074415,0
core_N128_s0,moment3,0,128,1,1.0,73,99980,0.002854577875928136,1.0000000000000233,0.0014335045491987025,0.0018787815781704659,0.00044527702897176336,0.36474729852310955,4.0121067708687816e-05,1.4864340104426135e-17,0.001829084295362798,0.00029462930779158847,0.006925933495954563,1.0238046814720245,0.0018047833769689187,0.0018787815781704659,0.0017676375841505637,0.36474729852310955,0.0020805995578162015,0.0020518242562539805,0.004891810609432034,0.0007399825620389572,0
core_N128_s0,moment3,0,128,1,10.0,73,99980,0.005703713933092779,0.9999999999999897,0.05230920042567834,0.0003846412043478631,0.05192455922133048,1.9123404983784922,9.803465352469433e-05,4.8375745183759444e-18,0.23360301534432587,-0.05532085828783426,0.1122003693966535,1.082183331758114,0.05230920042567834,0.0003846412043478631,0.05192455922133048,2.066617193628442,0.003185304749236117,0.0020518242562539805,0.23360301534432587,0.05532085828783426,0
core_N128_s0,moment3,0,128,1,100.0,73,99980,0.0012132007632720623,1.0,0.03075644647627271,4.3167740152560974e-05,0.030713278736120148,1.0955555155978367,2.6238849235186254e-05,-0.0,0.25748116335935073,-0.03557880337912424,0.13861227912534319,1.1073184034726269,0.03075644647627271,4.3167740152560974e-05,0.030713278736120148,1.4265244666804928,0.0020805995578162015,0.0020518242562539805,0.25748116335935073,0.03557880337912424,0
core_N128_s0,moment5,0,128,1,0.0001,73,99980,1.3712548185193194e-05,0.9999999999998695,0.0034151783246157974,0.003283062528466857,0.00013211579614894053,0.008061924483054067,5.1466010195910114e-08,1.875417615194975e-17,0.0006581341809457151,0.00034678015657800543,0.006455370267654214,0.9999999999998695,0.0034151783246157974,0.0032830625284668707,0.00013211579614894053,0.008061924483054067,0.0021208317718772814,0.002051824256253979,0.006977893725941676,0.0008869771194530696,1220
core_N128_s0,moment5,0,128,1,0.001,73,99980,1.3704747511667599e-05,0.9999999999998405,0.0034126387916004197,0.0032806552611066436,0.0001319835304937761,0.00805358684830881,5.162073102748575e-08,2.0392748508153133e-17,0.0006575684759937304,0.00034601458967188636,0.006455370267654214,0.9999999999998405,0.0034126387916004197,0.0032806552611066714,0.0001319835304937761,0.00805358684830881,0.0021208317718772814,0.002051824256253979,0.006972541216056494,0.0008862858270696217,1220
core_N128_s0,moment5,0,128,1,0.01,73,99980,1.3627902628050083e-05,0.9999999999996626,0.003387449889714955,0.0032567860807651144,0.00013066380894984075,0.007971397505347935,5.313649723044311e-08,2.046961929390341e-17,0.0006519924790811452,0.00033849497488828983,0.006455370267654214,0.9999999999996626,0.003387449889714955,0.0032567860807651283,0.00013066380894984075,0.007971397505347935,0.0021208317718772814,0.002051824256253979,0.0069251303198023025,0.000879426206668879,1220
core_N128_s0,moment5,0,128,1,0.1,73,99980,1.2962068371725969e-05,0.9999999999985232,0.003160151065042194,0.0030373985377063484,0.0001227525273358454,0.007252537122879098,6.987029037911991e-08,1.3940231512418885e-17,0.0006033062446793215,-0.000508750765459906,0.006455370267654214,0.9999999999985232,0.003160151065042194,0.0030373985377064594,0.0001227525273358454,0.007252537122879098,0.0021208317718772814,0.002051824256253979,0.006518480715854723,0.000508750765459906,1060
core_N128_s0,moment5,0,128,1,1.0,73,99980,1.0512569316414289e-05,0.9999999999889987,0.0019688464704116643,0.0018787815781704659,9.00648922411984e-05,0.004250914468771486,1.1341874097757323e-07,1.39353188478995e-17,0.00040498578516781446,0.0001773798837647611,0.006455370267654214,0.9999999999889987,0.0019688464704116643,0.0018787815781704659,9.00648922411984e-05,0.004250914468771486,0.0021208317718772814,0.002051824256253979,0.004696234250231226,0.0002568677673365355,700
core_N128_s0,moment5,0,128,1,10.0,73,99980,9.373402161725648e-06,0.999999999989414,0.0004244793653917639,0.00038464120434783533,3.9838161043928566e-05,0.0021392111747576123,1.36044086820469e-07,5.805089422051133e-18,0.00026703997777911115,0.0001019750640345457,0.006455370267654214,0.9999999999894521,0.0004244793653917639,0.0003846412043478492,3.9838161043928566e-05,0.0021392111747576123,0.0021208317718772814,0.002051824256253979,0.004031089949379793,0.0001019750640345457,140
core_N128_s0,moment5,0,128,1,100.0,73,99980,9.175817985047534e-06,1.0000000000020315,7.275038347694107e-05,4.3167740152560974e-05,2.9582643324380098e-05,0.0018611004649641326,1.462447332028325e-07,-1.0030434648740701e-18,0.00022772839776542258,-4.96572767985648e-06,0.006455370267654214,1.0000000000020315,7.275038347694107e-05,4.3167740152560974e-05,2.9582643324380098e-05,0.0018611004649641326,0.0021208317718772814,0.002051824256253979,0.00499262289747555,1.0459430426559835e-05,14
core_N128_s0,moment9,0,128,1,0.0001,73,99980,1.1636596640314343e-05,1.0000000000001257,0.0033785248413894797,0.003283062528466857,9.546231292262286e-05,0.008161291159570731,-1.323278193780534e-07,1.875417615194975e-17,0.0006580447156593288,0.00020994160763203318,0.006455365104758748,1.0000004334302408,0.0034031794958891692,0.0032830625284668707,0.00012034130090453343,0.008161291159570731,0.0021206845365959754,0.0020518242562539814,0.006978562888074,0.0008883781894349768,1220
core_N128_s0,moment9,0,128,1,0.001,73,99980,1.162586189255207e-05,1.0000000000001334,0.0033759982737591454,0.0032806552611066436,9.534301265250178e-05,0.008152140256913654,-1.3210860982621695e-07,1.8761328627500884e-17,0.0006574791982416413,0.0002092193415770549,0.006455365104758748,1.000000467224233,0.0034006144910190272,0.0032806552611066714,0.00012018156204605945,0.008152140256913654,0.0021206845365959754,0.0020518242562539814,0.006973211086473297,0.0008876870003778625,1220
core_N128_s0,moment9,0,128,1,0.01,73,99980,1.151983678848571e-05,1.00000000000023,0.003350936654505615,0.0032567860807651144,9.415057374050073e-05,0.008061867514408771,-1.2995984197555263e-07,2.0469619293903408e-17,0.0006519050672851947,0.00020213292307937059,0.006455365104758748,1.0000007491937435,0.0033751752470500412,0.003256786080765142,0.00011859839788408433,0.008061867514408771,0.0021206845365959754,0.0020518242562539814,0.006925721828699237,0.0008808283649182902,1220
