target,kappa,seed,n,m,eta_geometry,eta_readout,bundle,degree,requested_end,trace_states,completed_updates,failed_update,complete,checkpoint_step,initial_mean_gamma,mean_gamma,median_gamma,mean_lambda,signed_mean_change,last_preupdate_mse,window_mean_mse,window_median_mse,heldout_mse,heldout_relative_l2,initial_coarse_norm,last_coarse_norm,normalized_slope_gradient,cumulative_coarse_motion,cumulative_remainder_motion,cumulative_crossing_remainder,recorded_signed_motion,loss_increases,max_preactivation,first_radius_exceedance,descent_ratio_floor,descent_ratio_count,descent_ratio_min,descent_ratio_median,coarse_10pct_step,coarse_10pct_persists20,coarse_10pct_mean_gamma,coarse_1pct_step,coarse_1pct_persists20,coarse_1pct_mean_gamma,fraction_gamma_1,fraction_gamma_1_population0.1_step,fraction_gamma_1_population0.5_step,fraction_gamma_4,fraction_gamma_4_population0.1_step,fraction_gamma_4_population0.5_step,fraction_gamma_16,fraction_gamma_16_population0.1_step,fraction_gamma_16_population0.5_step,fraction_lambda_005,fraction_lambda_005_population0.1_step,fraction_lambda_005_population0.5_step,fraction_lambda_01,fraction_lambda_01_population0.1_step,fraction_lambda_01_population0.5_step,fraction_lambda_025,fraction_lambda_025_population0.1_step,fraction_lambda_025_population0.5_step
runge,100.0,3,128,2048,0.002,0.2,core_N128_s3,3,600000,600000,600000,0,True,600000,0.0913241399123038,0.10475199871429221,0.09225119536077785,0.0016367499799108157,0.013427858801988407,0.0371098414284088,0.03710984142840882,0.03710984142840881,0.03710986456385662,0.4868433426976248,0.2233166153786618,8.621933022613036e-16,1.2919561744272782e-13,2.3871491933024744e-05,0.013403987310076878,-2.149339573970015e-14,0.01342785880198841,120458,0.9442244351804914,,1e-24,442239,-44777891.536409125,0.9999786028432709,10,True,0.09132120210294033,27,True,0.09132124251962906,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,0.0001,3,128,2048,0.002,2.0000000000000002e-07,core_N128_s3,3,600000,600000,600000,0,True,600000,0.0913241399123038,0.14660609002673916,0.09983450653782704,0.0022907201566677994,0.05528195011443536,9.992007221626409e-16,1.204197852544553e-15,1.2212453270876722e-15,2.2492634256641707e-25,4.742632395777734e-13,0.3992785072156071,1.2788787720216431e-14,7.043588465859513e-06,0.04365061520086023,0.011624731917794544,6.602995780572155e-06,0.05528195011443535,39477,5.110638651843796,264517,1e-24,423242,-633253506.525748,0.9999996840093148,1789,True,0.09481567771869434,4835,True,0.09525809133863007,0.005649717514124294,,,0.005649717514124294,,,0.0,,,0.005649717514124294,,,0.0,,,0.0,,
moment3,0.001,3,128,2048,0.002,2e-06,core_N128_s3,3,600000,600000,600000,0,True,600000,0.0913241399123038,0.1411013071453794,0.09367763304255684,0.0022047079241465533,0.04977716723307561,1.3322676295501878e-15,1.3636813900319566e-15,1.3322676295501878e-15,1.903539359886019e-25,4.362949974909567e-13,0.3992785072156071,8.797730470404852e-15,6.0866247692995945e-06,0.04024786947969171,0.009521586260490036,7.711492893881827e-06,0.049777167233075625,36515,4.786559129758871,264145,1e-24,409846,-518682525.41423965,0.9999997968716204,1787,True,0.09481366845457022,4828,True,0.09525540208085806,0.005649717514124294,,,0.005649717514124294,,,0.0,,,0.005649717514124294,,,0.0,,,0.0,,
moment3,0.01,3,128,2048,0.002,2e-05,core_N128_s3,3,600000,600000,600000,0,True,600000,0.0913241399123038,0.12130275843812775,0.07860527919623725,0.0018953556005957461,0.029978618525823952,1.6653345369377348e-15,1.1639578190170141e-15,1.1102230246251565e-15,3.212331825128255e-26,1.792295040324406e-13,0.3992785072156071,4.4987161494487745e-15,2.7070979846001916e-06,0.025931318129367678,0.004040021308371265,7.279088085001247e-06,0.029978618525823952,29725,3.9153388948818617,260737,1e-24,374960,-514832720.4677655,1.0000000148889328,1768,True,0.09479401029285478,4765,True,0.09522793355617687,0.005649717514124294,,,0.0,,,0.0,,,0.005649717514124294,,,0.0,,,0.0,,
moment3,0.1,3,128,2048,0.002,0.0002,core_N128_s3,3,600000,600000,600000,0,True,600000,0.0913241399123038,0.09046147151952398,0.04937997581749575,0.0014134604924925622,-0.0008626683927798195,1.1102230246251565e-15,1.1102230246251565e-15,1.1102230246251565e-15,1.6464310401445127e-26,1.283131230268496e-13,0.3992785072156071,6.815675370389345e-16,3.3306901065300313e-06,0.00024841997440139534,-0.0011146765849906067,3.58821780939106e-06,-0.0008626683927798206,18124,2.9363134227107057,239004,1e-24,306033,-551291109.0686421,1.0000005991292962,1601,True,0.0946134798171557,4217,True,0.09497519202661808,0.005649717514124294,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,1.0,3,128,2048,0.002,0.002,core_N128_s3,3,600000,600000,600000,0,True,600000,0.0913241399123038,0.10371646480281406,0.09229186817751363,0.0016205697625439697,0.012392324890510259,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,9.203690819468976e-27,9.593571425685275e-14,0.3992785072156071,5.317203988080882e-16,2.534388604739554e-06,0.014870407558291826,-0.0024785826253653585,4.999575837908048e-07,0.012392324890510259,5789,2.263300844163696,149638,1e-24,170389,-478464421.75730634,1.000002043342186,847,True,0.0934205251144376,2038,True,0.09373737428597123,0.005649717514124294,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,10.0,3,128,2048,0.002,0.02,core_N128_s3,3,600000,600000,600000,0,True,600000,0.0913241399123038,0.11087271563008634,0.10642490656199688,0.001732386181720099,0.01954857571778254,1.6653345369377348e-15,1.4432899320127035e-15,1.4432899320127035e-15,1.5472204070578998e-27,3.9334659519700386e-14,0.3992785072156071,3.8459258312372415e-16,1.3397983036730938e-06,0.01677678356539574,0.00277172192489427,7.022749253485376e-08,0.019548575717782544,256629,1.7913310944633953,73314,1e-24,77753,-282127716.61178815,1.0000090775117974,154,True,0.09177338678163033,353,True,0.09185362131947179,0.005649717514124294,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment3,100.0,3,128,2048,0.002,0.2,core_N128_s3,3,600000,600000,600000,0,True,600000,0.0913241399123038,0.1102403756733703,0.10093444676947486,0.001722505869896411,0.018916235761066505,1.1102230246251565e-15,1.1102230246251565e-15,1.1102230246251565e-15,3.530135169575943e-28,1.878862378056296e-14,0.3992785072156071,1.4422221867139654e-16,1.0112012104265466e-06,0.01196427915735358,0.006951944238075765,1.2365637170715037e-08,0.018916235761066512,935,1.3633818266380549,,1e-24,32025,-291810864.42462987,1.0000273198669962,16,True,0.09137209381133711,37,True,0.09138109716168194,0.005649717514124294,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,0.0001,3,128,2048,0.002,2.0000000000000002e-07,core_N128_s3,3,600000,600000,600000,0,True,600000,0.0913241399123038,0.09550527534673582,0.09186804871476228,0.0014922699272927472,0.004181135434432021,0.7500025971686954,0.7500026041098037,0.7500026041035581,0.7500118312946695,0.8660271993906876,0.39927850721560687,7.291372593124666e-06,1.3480159810469428e-05,0.004495816257818387,-0.00031629876306495374,1.6179396786089895e-06,0.004181135434432043,0,0.3710403855812805,,1e-24,599999,0.9986465774079379,0.9999977463935429,1735,True,0.09492393890581864,3648,True,0.0956364193548894,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment5,0.001,3,128,2048,0.002,2e-06,core_N128_s3,3,600000,600000,600000,0,True,600000,0.0913241399123038,0.09550185837200326,0.09189448106524534,0.0014922165370625509,0.004177718459699456,0.7500025947034107,0.7500026016373708,0.7500026016311305,0.7500118288246069,0.8660271979646158,0.39927850721560687,7.283429935585101e-06,1.3471963962590035e-05,0.004492573045960888,-0.00031605369449567733,1.1991082342286344e-06,0.0041777184596994395,0,0.37096763092169216,,1e-24,599999,0.998644681573442,0.9999975432094579,1733,True,0.09492161876494887,3644,True,0.09563277253532448,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
