bundle,target,seed,n,degree,kappa,count,last_step,last_gradient_absolute_error,last_gradient_relative_error,last_signed_change_actual,last_signed_change_reference,last_signed_change_absolute_error,last_slope_parameter_l2_error,last_signed_force_actual,last_signed_force_reference,last_residual_moment_l2_error,last_median_gamma_error,max_abs_gradient_absolute_error,max_abs_gradient_relative_error,max_abs_signed_change_actual,max_abs_signed_change_reference,max_abs_signed_change_absolute_error,max_abs_slope_parameter_l2_error,max_abs_signed_force_actual,max_abs_signed_force_reference,max_abs_residual_moment_l2_error,max_abs_median_gamma_error,first_gradient_error_above_5pct
core_N128_s0,sine,0,128,1,0.0001,76,599980,0.00045172020576293346,1.000000000000002,-0.009833560070040354,-0.0032287985000152147,0.006604761570025139,0.529128914355846,4.891516382152072e-06,7.7084861399332695e-19,0.0004167440127898728,-0.0029596677403048582,0.012725960046008932,1.0000050386633386,0.010335294433169162,0.0033935081736326117,0.007106495933153947,0.529128914355846,0.006613108593731057,0.006814621404901296,0.005099222235706933,0.0029596677403048582,1460
core_N128_s0,sine,0,128,1,0.001,76,599980,0.000452157998488852,1.000000000000002,-0.009818128976262705,-0.0032241393196794227,0.006593989656583282,0.5291530792072504,4.917366934484863e-06,7.751068448751349e-19,0.00041690034149813397,-0.0029251126301909347,0.012725960046008932,1.0000061194412457,0.010320783358388014,0.0033889382062781692,0.007096644038708591,0.5291530792072504,0.006613108593731057,0.006814621404901296,0.005098302183775018,0.0029251126301909347,1460
core_N128_s0,sine,0,128,1,0.01,76,599980,0.00045663565917995963,1.0000000000000058,-0.009664731236034549,-0.003178385177399448,0.006486346058635101,0.5294044737625947,5.177268585999964e-06,1.7982234627908766e-18,0.00041845141353252346,-0.002581478210710683,0.012725960046008932,1.0000159441759788,0.010176705574681547,0.003343670699168272,0.006998320397282098,0.5294044737625947,0.006613108593731057,0.006814621404901296,0.005089363281352041,0.003128897605060507,1460
core_N128_s0,sine,0,128,1,0.1,76,599980,0.0005120362868476882,1.0000000000000209,-0.008036173677626005,-0.002727167463721994,0.005309006213904011,0.5331764719171265,5.753058658504548e-06,1.5857026639667434e-18,0.00043296103614034033,-0.0032809470216558917,0.012725960046008932,1.0002441961125144,0.00904371628299186,0.003084053615600088,0.0063165488192698654,0.5331764719171265,0.006613108593731057,0.006814621404901296,0.005021308920919769,0.0032809470216558917,1460
core_N128_s0,sine,0,128,1,1.0,76,599980,0.026377365230983846,1.0,0.020463634790794508,-0.0010452708188499332,0.02150890560964444,1.4404921871882272,0.0005003269215255611,-0.0,0.013736743855752093,-0.015136644934489366,0.026377365230983846,1.012266367232741,0.020463634790794508,0.0016601302304399407,0.02150890560964444,1.4404921871882272,0.006613108593731057,0.006814621404901296,0.013736743855752093,0.015136644934489366,880
core_N128_s0,sine,0,128,1,10.0,76,599980,0.004313742062378527,1.0,0.06480095625284617,-0.00012659282507272718,0.0649275490779189,5.024135764889482,1.9661453058838676e-05,-0.0,0.06425058200653144,-0.024859822647549615,0.023266333621305663,1.0528547394339136,0.06480095625284617,0.00030103472485200344,0.0649275490779189,5.879264338233666,0.006613108593731057,0.006814621404901296,0.12484836119405579,0.026023275549788977,220
core_N128_s0,sine,0,128,1,100.0,76,599980,0.0011110624955581667,1.0,0.0407533737817171,-1.4792224729748282e-05,0.04076816600644685,2.8952313970143453,-9.80149148914182e-07,-0.0,0.050123578851479,-0.026625963464126254,0.025369491921957598,1.0848551844332992,0.0407533737817171,3.5040325303131725e-05,0.04076816600644685,4.679944222592968,0.006613108593731057,0.006814621404901296,0.1240655249229277,0.026625963464126254,19
core_N128_s0,runge,0,128,1,0.0001,76,599980,0.0023841157588256404,0.9999999999999998,0.09718347677939625,-0.0030291911353192286,0.10021266791471548,4.907019521420119,3.6261505818604426e-05,-2.2728032975993294e-19,0.10270612512316073,0.012094700133763236,0.008172119595279376,0.9999999999999999,0.09718347677939625,0.0030291911353192286,0.10021266791471548,4.907019521420119,0.003061020049382076,0.0031971951853914517,0.10270612512316073,0.012414523434539457,1240
core_N128_s0,runge,0,128,1,0.001,76,599980,0.0023963915551461516,0.9999999999999997,0.09601514305930049,-0.003026636004902661,0.09904177906420315,4.894336823104113,3.4733493899950934e-05,-4.867959566070579e-19,0.10297413536800312,0.012446890893987525,0.008172119595279376,0.9999999999999997,0.09601514305930049,0.003026636004902661,0.09904177906420315,4.894336823104113,0.003061020049382076,0.0031971951853914517,0.10297413536800312,0.012446890893987525,1240
core_N128_s0,runge,0,128,1,0.01,76,599980,0.0025325582496620548,1.0,0.08662860715850863,-0.0030013422278860336,0.08962994938639467,4.802802827881541,2.3731279939102878e-05,-9.490847487920842e-19,0.10420583470767031,0.009745683596897148,0.008172119595279376,1.0,0.08662860715850863,0.0030013422278860336,0.08962994938639467,4.802802827881541,0.003061020049382076,0.0031971951853914517,0.10420583470767031,0.011156250338631282,1240
core_N128_s0,runge,0,128,1,0.1,76,599980,0.0026136735513933368,0.9999999999999789,0.05819759018413996,-0.0027723814150819454,0.060969971599221906,4.3498973173821875,1.1400404202000242e-05,-2.0288831945927837e-18,0.10412022463492822,0.008804537035350515,0.009126759971776312,1.0000000000000082,0.05819759018413996,0.002772381415081987,0.060969971599221906,4.3498973173821875,0.003061020049382076,0.0031971951853914517,0.10823582405237665,0.010641568054945372,1040
core_N128_s0,runge,0,128,1,1.0,76,599980,0.0029809127328532387,0.9999999999999705,0.03750384093096713,-0.0015884643291401018,0.039092305260107235,3.7940857528791443,2.2950107411688707e-05,-2.023688363326252e-18,0.09638302575671533,0.004938394292277035,0.012107976229840422,1.0000000000000062,0.03750384093096713,0.0015884643291401018,0.039092305260107235,3.7940857528791443,0.003061020049382076,0.0031971951853914517,0.11142439300931545,0.008092083493587351,620
core_N128_s0,runge,0,128,1,10.0,76,599980,0.0009365252481532325,1.0000000000000058,0.04065649539315962,-0.00028827521847671345,0.04094477061163633,3.5762562398259883,4.1132498449322705e-06,-3.933560245115628e-19,0.0840296752751126,-0.00948367116212899,0.016544846789131953,1.0000000000000058,0.04065649539315962,0.00028827521847671345,0.04094477061163633,3.5762562398259883,0.003061020049382076,0.0031971951853914517,0.11079223455760948,0.00948367116212899,120
core_N128_s0,runge,0,128,1,100.0,76,599980,0.0012486372975258045,0.9999999999999998,0.031223466288667304,-3.090852550328982e-05,0.031254374814170593,3.245844198387745,1.2401254186955195e-05,-1.1420259769670693e-20,0.08527749045765316,-0.0017871519771749944,0.023930582963299783,1.0000000000000002,0.031223466288667304,3.090852550328982e-05,0.031254374814170593,3.245844198387745,0.003061020049382076,0.0031971951853914517,0.10946550879087959,0.004510977876321806,12
core_N128_s0,moment3,0,128,1,0.0001,76,599980,0.009345271827996594,1.0,0.26215523688696013,0.0032830625284667875,0.25887217435849336,11.279618715185334,0.0001993242981286476,-0.0,0.08330337553031429,-0.08944154709865108,0.021458620497126192,1.0000003418365602,0.26215523688696013,0.003283062528466857,0.25887217435849336,11.279618715185334,0.0020805995578162015,0.0020518242562539805,0.08330337553031429,0.08944154709865108,0
core_N128_s0,moment3,0,128,1,0.001,76,599980,0.007772065436003948,1.0,0.2767972970405743,0.003280655261106602,0.2735166417794677,11.18225452284614,0.0002075070146245742,-0.0,0.10643983205620393,-0.1204286359113176,0.02149106720949717,1.0000005670203327,0.2767972970405743,0.0032806552611066714,0.2735166417794677,11.18225452284614,0.0020805995578162015,0.0020518242562539805,0.10643983205620393,0.1204286359113176,0
core_N128_s0,moment3,0,128,1,0.01,76,599980,0.004218004202279576,0.9999999999999973,0.27734030340766896,0.003256786080765073,0.2740835173269039,8.70077674162112,6.82145817116565e-05,8.187847717561363e-19,0.17411478769840866,-0.20706658027384692,0.02183601198676386,1.000009808311635,0.27734030340766896,0.0032567860807651283,0.2740835173269039,8.797974026553275,0.0020805995578162015,0.0020518242562539805,0.17411478769840866,0.20706658027384692,0
core_N128_s0,moment3,0,128,1,0.1,76,599980,0.002200562365112424,0.9999999999999969,0.22355543469516526,0.0030373985377063067,0.22051803615745896,6.437395447251429,7.594691071207487e-05,8.200136183775815e-19,0.2270162394422486,-0.21594805816153673,0.03348908733695931,1.000658791305853,0.22355543469516526,0.0030373985377064594,0.22051803615745896,6.437395447251429,0.0020805995578162015,0.0020518242562539805,0.2270162394422486,0.21594805816153673,0
core_N128_s0,moment3,0,128,1,1.0,76,599980,0.0003132431408732997,0.9999999999998935,0.15454463133010982,0.0018787815781704659,0.15266584975193936,3.9944230665736886,1.5016576591738425e-05,2.7870637695799036e-18,0.26087249042914246,-0.16012514139107703,0.08050232149721828,1.0221163826251252,0.15454463133010982,0.0018787815781704659,0.15266584975193936,3.9944230665736886,0.0021803822481980765,0.0020518242562539805,0.26087249042914246,0.16012514139107703,0
core_N128_s0,moment3,0,128,1,10.0,76,599980,0.0004234703728987624,1.0000000000000173,0.07301634852447027,0.0003846412043478631,0.0726317073201224,1.510936617022884,7.626506184184259e-06,4.8375745183759444e-18,0.25620905609984634,-0.0887637579214686,0.061073426510942795,1.0916760570124096,0.07301634852447027,0.0003846412043478631,0.0726317073201224,2.0589714103359062,0.0020805995578162015,0.0020518242562539805,0.25620905609984634,0.0887637579214686,0
core_N128_s0,moment3,0,128,1,100.0,76,599980,0.006735162229159642,1.0,0.04022461117234692,4.3167740152560974e-05,0.04018144343219436,0.9437999458112072,5.8577916703215925e-05,-0.0,0.270262418576753,-0.053095129683083636,0.08148367025213919,1.1073184034726269,0.04022461117234692,4.3167740152560974e-05,0.04018144343219436,1.4235658759829917,0.0020805995578162015,0.0020518242562539805,0.28384537335458304,0.053095129683083636,0
core_N128_s0,moment5,0,128,1,0.0001,76,599980,1.3301595897046896e-05,0.9999999999999928,0.003477873827598593,0.0032830625284667875,0.00019481129913180573,0.01918372988242579,7.355767104837998e-08,8.1539896312825e-19,0.0006083186594578623,0.001472373516648931,0.006455370267654214,0.9999999999999931,0.003477873827598593,0.003283062528466857,0.00019481129913180573,0.01918372988242579,0.0021208317718772814,0.002051824256253979,0.006969436066506296,0.001482956733613039,1240
core_N128_s0,moment5,0,128,1,0.001,76,599980,1.3294499884074254e-05,0.999999999999992,0.0034754777964189354,0.003280655261106602,0.0001948225353123334,0.019170365517064955,7.369048367086257e-08,8.157099403261253e-19,0.0006078023010142469,0.0014407995027320292,0.006455370267654214,0.9999999999999921,0.0034754777964189354,0.0032806552611066714,0.0001948225353123334,0.019170365517064955,0.0021208317718772814,0.002051824256253979,0.006965414025545344,0.0014516046801247434,1240
core_N128_s0,moment5,0,128,1,0.01,76,599980,1.3224680222678791e-05,0.9999999999999684,0.0034518424140119047,0.003256786080765073,0.00019505633324683191,0.01903879431628944,7.950853699279026e-08,1.6375695435122726e-18,0.0006027148037841012,0.0011281548897274368,0.006455370267654214,0.9999999999999701,0.0034518424140119047,0.0032567860807651283,0.00019505633324683191,0.01903879431628944,0.0021208317718772814,0.002051824256253979,0.0069251303198023025,0.0011442014978018389,1240
core_N128_s0,moment5,0,128,1,0.1,76,599980,1.2626086716319034e-05,0.9999999999999045,0.0032402785041706073,0.0030373985377063067,0.0002028799664643005,0.017904312279753278,9.007079325625586e-08,8.200136183775815e-19,0.0005584483241868861,-0.0005173941590913556,0.006455370267654214,0.9999999999999061,0.0032402785041706073,0.0030373985377064455,0.0002028799664643005,0.017904312279753278,0.0021208317718772814,0.002051824256253979,0.006518480715854723,0.0005245435409833993,1040
core_N128_s0,moment5,0,128,1,1.0,76,599980,1.0520701082756283e-05,0.9999999999977317,0.00208982986907591,0.0018787815781704659,0.00021104829090544397,0.013743556941379955,1.2840888379383573e-07,2.7870637695799036e-18,0.0003800292178042285,-4.423358037317082e-05,0.006455370267654214,0.9999999999977712,0.00208982986907591,0.0018787815781704659,0.00021104829090544397,0.013743556941379955,0.0021208317718772814,0.002051824256253979,0.004696234250231226,0.0003803528933039174,740
core_N128_s0,moment5,0,128,1,10.0,76,599980,9.582575255823378e-06,0.9999999999895366,0.0005692331119630523,0.00038464120434783533,0.00018459190761521693,0.011516253925272195,1.5319311538668373e-07,5.805089422051133e-18,0.00025054977841577187,0.00027792070121032686,0.006455370267654214,0.9999999999895366,0.0005692331119630523,0.0003846412043478492,0.00018459190761521693,0.011516253925272195,0.0021208317718772814,0.002051824256253979,0.004031089949379793,0.00027792070121032686,140
core_N128_s0,moment5,0,128,1,100.0,76,599980,1.0478109976275225e-05,1.0000000000017089,0.00024224302739687953,4.3167740152560974e-05,0.00019907528724431856,0.011498719878667504,1.9140903156404858e-07,-1.0030434648740701e-18,0.0002385354285946562,2.9078664020548706e-05,0.006455370267654214,1.0000000000020317,0.00024224302739687953,4.3167740152560974e-05,0.00019907528724431856,0.011498719878667504,0.0021208317718772814,0.002051824256253979,0.00499262289747555,4.800443740497762e-05,14
core_N128_s0,moment9,0,128,1,0.0001,76,599980,1.031428516793041e-05,1.0000000000000047,0.0032546584613473567,0.0032830625284667875,2.8404067119430776e-05,0.0174137611113495,-1.15960272266411e-07,8.1539896312825e-19,0.0005994016835999422,0.0015583160763743692,0.006455365104758748,1.0000004949672858,0.003403201653330523,0.0032830625284668707,0.00012032552740619262,0.0174137611113495,0.0021206845365959754,0.0020518242562539814,0.0069700218708635174,0.0015583160763743692,1240
core_N128_s0,moment9,0,128,1,0.001,76,599980,1.030453162090555e-05,0.9999999999999948,0.0032523372179621007,0.003280655261106602,2.831804314450126e-05,0.01739568087758712,-1.157680400751384e-07,-8.157099403261253e-19,0.0005988841839655321,0.0015560991846501893,0.006455365104758748,1.0000005580319782,0.0034006362367616644,0.0032806552611066714,0.00012016715033645597,0.01739568087758712,0.0021206845365959754,0.0020518242562539814,0.006966000346280147,0.0015560991846501893,1240
core_N128_s0,moment9,0,128,1,0.01,76,599980,1.0208227073649005e-05,1.0000000000000193,0.0032292878871808817,0.003256786080765073,2.7498193584191144e-05,0.01721721684752048,-1.1388441781601438e-07,1.6375695435122726e-18,0.0005937855410676632,0.0014946565845885829,0.006455365104758748,1.0000010892453675,0.003375193069115351,0.0032567860807651283,0.00011859111772585806,0.01721721684752048,0.0021206845365959754,0.0020518242562539814,0.006925721828699237,0.0014946565845885829,1240
core_N128_s0,moment9,0,128,1,0.1,76,599980,9.354836197221345e-06,1.0000000000000546,0.003016479651144821,0.0030373985377063067,2.091888656148566e-05,0.015639558437854573,-1.0026601738351962e-07,8.200136183775815e-19,0.0005494311679181599,-0.0009399679683933793,0.006455365104758748,1.000022311645554,0.00314489459156142,0.0030373985377064594,0.00010768230424032521,0.015639558437854573,0.0021206845365959754,0.0020518242562539814,0.00651912662819347,0.001104285180466194,1040
core_N128_s0,moment9,0,128,1,1.0,76,599980,5.669126564429713e-06,1.0000000000019058,0.00187811717616497,0.0018787815781704659,6.644020054957789e-07,0.008860456055541277,-5.3241910508697137e-08,2.7870637695799036e-18,0.00037088936584037113,0.00033485593249070467,0.006455365104758748,1.0013844911883258,0.0019459384010482583,0.0018787815781704659,6.72109486694189e-05,0.008860456055541277,0.0021206845365959754,0.0020518242562539814,0.0046967549667972465,0.00044442628059268574,740
