target,kappa,seed,n,m,eta_geometry,eta_readout,bundle,degree,requested_end,trace_states,completed_updates,failed_update,complete,checkpoint_step,initial_mean_gamma,mean_gamma,median_gamma,mean_lambda,signed_mean_change,last_preupdate_mse,window_mean_mse,window_median_mse,heldout_mse,heldout_relative_l2,initial_coarse_norm,last_coarse_norm,normalized_slope_gradient,cumulative_coarse_motion,cumulative_remainder_motion,cumulative_crossing_remainder,recorded_signed_motion,loss_increases,max_preactivation,first_radius_exceedance,descent_ratio_floor,descent_ratio_count,descent_ratio_min,descent_ratio_median,coarse_10pct_step,coarse_10pct_persists20,coarse_10pct_mean_gamma,coarse_1pct_step,coarse_1pct_persists20,coarse_1pct_mean_gamma,fraction_gamma_1,fraction_gamma_1_population0.1_step,fraction_gamma_1_population0.5_step,fraction_gamma_4,fraction_gamma_4_population0.1_step,fraction_gamma_4_population0.5_step,fraction_gamma_16,fraction_gamma_16_population0.1_step,fraction_gamma_16_population0.5_step,fraction_lambda_005,fraction_lambda_005_population0.1_step,fraction_lambda_005_population0.5_step,fraction_lambda_01,fraction_lambda_01_population0.1_step,fraction_lambda_01_population0.5_step,fraction_lambda_025,fraction_lambda_025_population0.1_step,fraction_lambda_025_population0.5_step
moment5,100.0,0,128,2048,0.001,0.1,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.08809448023643138,0.0870470474275744,0.0013764762536942403,5.040611879751633e-05,0.7499979125667757,0.7499979215396579,0.7499979215112687,0.750007140465801,0.8660244911722501,0.6661118349881161,2.1668281971183816e-06,1.0652169214129078e-05,4.326855487116872e-05,7.137563926410444e-06,-6.593325399436729e-17,5.040611879751325e-05,0,0.3588166470221178,,1e-24,39999,0.8480132695432366,0.9999989746520948,15,True,0.08806879738937443,52,True,0.08808690521368634,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,0.0001,0,128,2048,0.001,1.0000000000000001e-07,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.09144396554972226,0.09113693581250319,0.0014288119617144102,0.003399891432088395,0.7500022090168501,0.750002212459839,0.7500022124584182,0.7500500238942898,0.8660296978006855,0.6661118349881161,5.490155033914712e-06,1.3703580387489253e-05,0.0034073345490815625,-7.550091033811891e-06,1.069740406363329e-07,0.003399891432088387,0,0.37121282956951485,,1e-24,39999,0.9989676101907378,0.9998521490231874,1435,True,0.09010586724782026,4567,True,0.09128312709030105,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,0.001,0,128,2048,0.001,1e-06,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.09144140334165501,0.09112488232075408,0.0014287719272133596,0.0033973292240211533,0.7500022058409566,0.7500022092783651,0.7500022092769465,0.7500500207110404,0.8660296959629491,0.6661118349881161,5.482736650144639e-06,1.3690989992783765e-05,0.0034047145111405414,-7.540186065092668e-06,1.5489894570143307e-07,0.0033973292240211507,0,0.37119937284617543,,1e-24,39999,0.9989661755945701,0.9998521673019798,1434,True,0.09010454487489983,4563,True,0.09128067421218745,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,0.01,0,128,2048,0.001,1e-05,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.09141599238809797,0.09100516915648678,0.0014283748810640308,0.003371918270464111,0.7500021746647229,0.7500021780472442,0.7500021780458457,0.7500499894620096,0.8660296779224264,0.6661118349881161,5.409847644521028e-06,1.3566631106227637e-05,0.0033791875053898516,-7.442942780770368e-06,1.7370785503359448e-07,0.003371918270464115,0,0.3710662174895467,,1e-24,39999,0.9989518403881442,0.9998526979788988,1418,True,0.09008595241665951,4524,True,0.09125710911185249,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,0.1,0,128,2048,0.001,0.0001,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.09118595498574229,0.09037044451819187,0.0014247805466522233,0.003141880868108432,0.7500019122733559,0.7500019151867727,0.7500019151855479,0.7500497264101795,0.8660295260587407,0.6661118349881161,4.790829220574226e-06,1.2461458315916341e-05,0.003148274498857414,-6.624485097750345e-06,2.3085434877889344e-07,0.003141880868108443,0,0.36986416879069006,,1e-24,39999,0.9988094285345048,0.9998494778946704,1285,True,0.08992468320291519,4171,True,0.09103954740336107,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,1.0,0,128,2048,0.001,0.001,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.08998813313262773,0.09165575281679313,0.0014060645801973082,0.0019440590149938652,0.7500010216321685,0.750001022923957,0.7500010229233522,0.7500488323407053,0.8660290098991005,0.6661118349881161,2.5628292476559162e-06,7.659700500106862e-06,0.0019478076504225352,-3.82344619357749e-06,7.481076489118362e-08,0.001944059014993849,0,0.36424742393434006,,1e-24,39999,0.9974239019456551,0.999831983275683,696,True,0.08910936653806378,2407,True,0.08989542908942566,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,10.0,0,128,2048,0.001,0.01,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.08844041967218307,0.08810554848629717,0.0013818815573778604,0.0003963455545492045,0.7500005631108252,0.7500005639553058,0.7500005639544455,0.7500483699495072,0.8660287429536457,0.6661118349881161,1.2730648023269456e-06,4.1803529630994954e-06,0.0003987146900988,-2.3691355496753406e-06,7.853509656325488e-17,0.0003963455545492032,0,0.3596161379020835,,1e-24,39999,0.9838228748294771,0.9999454778847733,134,True,0.08825972813025826,475,True,0.0884224078562909,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
moment9,100.0,0,128,2048,0.001,0.1,refine_N128_s0,0,40000,40000,40000,0,True,40000,0.08804407411763386,0.08808769206787348,0.08705054874726524,0.0013763701885605231,4.36179502396189e-05,0.7500004898539003,0.7500004934520215,0.7500004934267233,0.7500482958302361,0.8660287001634583,0.6661118349881161,1.0728100338376715e-06,3.4548999132035265e-06,4.577192675849899e-05,-2.15397651893464e-06,4.3779471417521703e-17,4.361795023960813e-05,0,0.35881665548401886,,1e-24,39999,0.8480132138966553,0.9999979563596266,15,True,0.08806879499884496,52,True,0.08808689657475623,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
sine,0.0001,0,128,2048,0.001,1.0000000000000001e-07,refine_N128_s0,1,40000,40000,40000,0,True,40000,0.08804407411763386,0.08481527586961944,0.07719689254024269,0.0013252386854628038,-0.0032287982480144195,0.42400885573151803,0.4240088557315211,0.42400885573151803,0.4240090962349492,0.9208790324846681,0.6262276936583865,1.5924822738341843e-13,2.0734720287746557e-13,-0.003230941015385628,5.219111158974281e-19,2.142767371201079e-06,-0.0032287982480144264,407,0.4142476220086199,,1e-24,32450,-3711.5687539330424,0.9996328746144117,2939,True,0.08466977423751776,6138,True,0.08478737473915465,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
sine,0.001,0,128,2048,0.001,1e-06,refine_N128_s0,1,40000,40000,40000,0,True,40000,0.08804407411763386,0.08481993731588637,0.07722661370033752,0.0013253115205607245,-0.0032241368017474903,0.42400885573151803,0.424008855731521,0.42400885573151803,0.42400909623494915,0.9208790324846681,0.6262276936583865,1.5666687863826269e-13,2.0396408409897445e-13,-0.003226017560810511,5.173266569131218e-19,1.8807590630166026e-06,-0.0032241368017474938,410,0.41420333353904404,,1e-24,32426,-4226.913986954935,0.99963254924274,2937,True,0.08467452692287072,6134,True,0.08479191322869074,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
sine,0.01,0,128,2048,0.001,1e-05,refine_N128_s0,1,40000,40000,40000,0,True,40000,0.08804407411763386,0.08486571391513668,0.07752143343039196,0.0013260267799240107,-0.003178360202497177,0.42400885573151803,0.4240088557315205,0.42400885573151803,0.42400909623494915,0.9208790324846681,0.6262276936583865,1.345036723130633e-13,1.7495729177782436e-13,-0.0031804200237757203,5.195506880745297e-19,2.0598212785438384e-06,-0.0031783602024971756,421,0.4137618030016826,,1e-24,32188,-4406.085907275831,0.9996301182146919,2917,True,0.08472131438650131,6090,True,0.08483639565134601,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,
