bundle,target,seed,n,degree,kappa,count,last_step,last_gradient_absolute_error,last_gradient_relative_error,last_signed_change_actual,last_signed_change_reference,last_signed_change_absolute_error,last_slope_parameter_l2_error,last_signed_force_actual,last_signed_force_reference,last_residual_moment_l2_error,last_median_gamma_error,max_abs_gradient_absolute_error,max_abs_gradient_relative_error,max_abs_signed_change_actual,max_abs_signed_change_reference,max_abs_signed_change_absolute_error,max_abs_slope_parameter_l2_error,max_abs_signed_force_actual,max_abs_signed_force_reference,max_abs_residual_moment_l2_error,max_abs_median_gamma_error,first_gradient_error_above_5pct
refine_N128_s0,sine,0,128,1,0.0001,2019,39980,0.0006914728901989942,1.0000000000010618,-0.003934103097392769,-0.0032287982480144195,0.0007053048493783493,0.03252248958352878,-1.783405483326602e-05,5.17085252616997e-16,0.0007931463214663659,0.0013935393565012721,0.012725960046008932,1.000007883404996,0.003934103097392769,0.00339424654231979,0.0007053048493783493,0.03252248958352878,0.006613108593731057,0.006814621404901296,0.00510092348222478,0.0016546846916778435,2880
refine_N128_s0,sine,0,128,1,0.001,2019,39980,0.0006914646802183883,1.0000000000010851,-0.0039294781725077305,-0.0032241368017474903,0.0007053413707602402,0.03251818159062719,-1.7817277513200983e-05,5.114155193107842e-16,0.0007931665433442421,0.0013921516647550647,0.012725960046008932,1.0000084921489423,0.0039294781725077305,0.0033896225484008197,0.0007053413707602402,0.03251818159062719,0.006613108593731057,0.006814621404901296,0.005100101507889192,0.0016597549518272414,2880
refine_N128_s0,sine,0,128,1,0.01,2019,39980,0.000691368506417165,1.0000000000012816,-0.0038840609252575042,-0.0031783602024971352,0.000705700722760369,0.03247452592204051,-1.765019131062719e-05,4.616531978796076e-16,0.0007933181269365072,0.0013782546441080124,0.012725960046008932,1.000015953363895,0.0038840609252575042,0.003343966828248404,0.000705700722760369,0.03247452592204051,0.006613108593731057,0.006814621404901296,0.005092106451811652,0.001707685091722172,2860
refine_N128_s0,sine,0,128,1,0.1,2019,39980,0.0006892645110826296,1.0000000000017955,-0.003461686347781115,-0.00272692764511287,0.0007347587026682451,0.03199737450318181,-1.7224372575274482e-05,1.2014751308541148e-16,0.0007905177077052357,0.001081803784644994,0.012725960046008932,1.000257308035193,0.003461686347781115,0.0030869368660668,0.0007347587026682451,0.03199737450318181,0.006613108593731057,0.006814621404901296,0.005030849891457183,0.0013152631789963704,2680
refine_N128_s0,sine,0,128,1,1.0,2019,39980,0.0006529409939383334,1.000000000002492,-0.0014722476640256915,-0.0010438451248170472,0.00042840253920864435,0.02827911016642129,-1.119279067038343e-05,6.315656409167357e-17,0.000659544499996476,-0.000737637349192341,0.012725960046008932,1.0181992904096664,0.0016646875087983348,0.001659834387516032,0.00042840253920864435,0.02827911016642129,0.006613108593731057,0.006814621404901296,0.004696354810867374,0.000737637349192341,1700
refine_N128_s0,sine,0,128,1,10.0,2019,39980,0.0005802132300007662,1.0000000000000628,-0.00046640400229647216,-0.00012370298160196969,0.0003427010206945025,0.024100404165126616,-7.857126477504628e-06,9.977821821529873e-19,0.00042934614306861603,0.00019012111639468698,0.012725960046008932,1.0820633743016674,0.00046640400229647216,0.0002986205809964171,0.0003427010206945025,0.024100404165126616,0.006613108593731057,0.006814621404901296,0.004168020421893893,0.00019012111639468698,380
refine_N128_s0,sine,0,128,1,100.0,2019,39980,0.0006523487565536805,1.0,-0.00016598911339339717,-1.1313116311612026e-05,0.00015467599708178514,0.023507699126703283,1.1411626273615944e-06,-0.0,0.0003424251148087285,-5.868110337602095e-05,0.012725960046008932,1.0912200309820779,0.0001684852445622831,3.226087492813612e-05,0.00015717212825067106,0.023507699126703283,0.006613108593731057,0.006814621404901296,0.004179672809520317,5.868110337602095e-05,40
refine_N128_s0,runge,0,128,1,0.0001,2019,39980,0.0021020670627867337,0.9999999999997194,-0.00223371735157836,-0.0030291910807932892,0.0007954737292149294,0.07674707745138493,2.5438550708610966e-05,-4.841305646490915e-16,0.000985267119429263,0.0014689798659407172,0.008172119595279376,0.9999999999997194,0.0029447639282785265,0.0030291910807932892,0.0007954737292149294,0.07674707745138493,0.003061020049382076,0.0031971951853914517,0.005959490605231163,0.0017906613392439513,2200
refine_N128_s0,runge,0,128,1,0.001,2019,39980,0.0021024590919134236,0.9999999999997238,-0.0022317094016242878,-0.0030266354600862744,0.0007949260584619866,0.07676294437394038,2.5430489653006152e-05,-4.783511055045534e-16,0.0009851772154456282,0.001473035688762142,0.008172119595279376,0.9999999999997238,0.002942528455432483,0.0030266354600862744,0.0007949260584619866,0.07676294437394038,0.003061020049382076,0.0031971951853914517,0.005955085101252201,0.0017747466120765498,2200
refine_N128_s0,runge,0,128,1,0.01,2019,39980,0.002106312555728841,0.9999999999997657,-0.002211841115843813,-0.0030013368228870713,0.0007894957070432584,0.07691899353617611,2.535060308692079e-05,-4.177911253384948e-16,0.0009842890767143167,0.0015134811114750762,0.008172119595279376,0.9999999999997657,0.0029194968831104118,0.0030013368228870713,0.0007894957070432584,0.07691899353617611,0.003061020049382076,0.0031971951853914517,0.0059110273863714966,0.0015969936330242906,2180
