bundle,target,seed,n,degree,kappa,count,last_step,last_loss_discrepancy,last_sample_gradient_error,last_fraction_preactivation_above_radius,last_coarse_discrete_derivative_error,last_tanh_at_reference_slope_gradient_defect,max_abs_loss_discrepancy,max_abs_sample_gradient_error,max_abs_fraction_preactivation_above_radius,max_abs_coarse_discrete_derivative_error,pointwise_p2_checks,pointwise_p2_violations,pointwise_p2_max_error_bound_ratio,pointwise_p4_checks,pointwise_p4_violations,pointwise_p4_max_error_bound_ratio,pointwise_p6_checks,pointwise_p6_violations,pointwise_p6_max_error_bound_ratio,pointwise_p8_checks,pointwise_p8_violations,pointwise_p8_max_error_bound_ratio,max_abs_tanh_at_reference_slope_gradient_defect
refine_N128_s0,moment9,0,128,1,0.0001,72,39980,0.0,5.495857278935524e-16,0.0,5.3211520590746086e-14,0.004118708557370634,1.1102230246251565e-16,1.7470502543787383e-15,0.0,1.2348701894981455e-08,,,,,,,,,,,,,0.006455365104758731
refine_N128_s0,moment9,0,128,1,0.001,72,39980,0.0,5.992750664327901e-16,0.0,9.178992206735319e-14,0.004118492617766564,1.1102230246251565e-16,2.0340182909408943e-15,0.0,1.23486634239381e-07,,,,,,,,,,,,,0.006455365104758731
refine_N128_s0,moment9,0,128,1,0.01,72,39980,-5.551115123125783e-17,2.1401757166681077e-16,0.0,9.970830548261432e-15,0.004116338730954073,1.1102230246251565e-16,2.6518706793617793e-15,0.0,1.2348667590185835e-06,,,,,,,,,,,,,0.006455365104758731
refine_N128_s0,moment9,0,128,1,0.1,72,39980,0.0,4.13029017306968e-16,0.0,3.034195937412728e-14,0.004095573432825595,2.220446049250313e-16,2.9751898781544526e-15,0.0,1.2348666644671682e-05,,,,,,,,,,,,,0.006455365104758731
refine_N128_s0,moment9,0,128,1,1.0,72,39980,-5.551115123125783e-17,3.978782664164297e-16,0.0,1.8989166654594266e-14,0.00397685360043903,1.1102230246251565e-16,2.5150273344798514e-15,0.0,0.00012348666755172922,,,,,,,,,,,,,0.006455365104758731
refine_N128_s0,moment9,0,128,1,10.0,72,39980,-5.551115123125783e-17,3.392499957379007e-16,0.0,1.2182316253737952e-14,0.003876928815188615,1.1102230246251565e-16,1.3496843565115871e-15,0.0,0.001234866674493919,,,,,,,,,,,,,0.006455365104758731
refine_N128_s0,moment9,0,128,1,100.0,72,39980,0.0,2.6158741943720523e-16,0.0,1.7611073116108186e-14,0.0038632861378660828,5.551115123125783e-17,1.1216657489585584e-15,0.0,0.012348666745136447,,,,,,,,,,,,,0.006455365104758731
refine_N128_s0,sine,0,128,3,0.0001,72,39980,2.7755575615628914e-17,2.142332431142871e-16,0.0,3.931510198578415e-12,0.0001538637814196036,1.6653345369377348e-16,1.3081604098621129e-15,0.0,2.134921694940658e-06,,,,,,,,,,,,,0.0004910447810061683
refine_N128_s0,sine,0,128,3,0.001,72,39980,5.551115123125783e-17,2.278779597093735e-16,0.0,3.850759487691524e-12,0.00015385588984162147,1.1102230246251565e-16,1.3219726542464942e-15,0.0,2.0591832658334744e-06,,,,,,,,,,,,,0.0004910447810061683
refine_N128_s0,sine,0,128,3,0.01,72,39980,5.551115123125783e-17,2.608324674358429e-16,0.0,3.764403361649807e-12,0.00015377055136002164,1.1102230246251565e-16,1.4020414074020597e-15,0.0,1.335546035567943e-06,,,,,,,,,,,,,0.0004910447810061683
refine_N128_s0,sine,0,128,3,0.1,72,39980,2.7755575615628914e-17,2.503670298632972e-16,0.0,3.430716097657283e-12,0.00015239740348383315,1.1102230246251565e-16,1.3488902994566792e-15,0.0,7.0155146685626605e-06,,,,,,,,,,,,,0.0004910447810061683
refine_N128_s0,sine,0,128,3,1.0,72,39980,2.7755575615628914e-17,2.60497545548448e-16,0.0,4.90004049381858e-12,0.00013095461574874747,8.326672684688674e-17,1.3201694622793886e-15,0.0,8.788335330780761e-05,,,,,,,,,,,,,0.0004910447810061683
refine_N128_s0,sine,0,128,3,10.0,72,39980,2.7755575615628914e-17,2.6179891886750614e-16,0.0,3.302061540142013e-11,9.560531536198619e-05,8.326672684688674e-17,1.2396120959532535e-15,0.0,0.0008969163941242509,,,,,,,,,,,,,0.0004910447810061683
refine_N128_s0,sine,0,128,3,100.0,72,39980,5.551115123125783e-17,2.371400193880288e-16,0.0,2.139108436680584e-09,6.178767775676364e-05,8.326672684688674e-17,1.1934605829574283e-15,0.0,0.008987274417378994,,,,,,,,,,,,,0.0004910447810061683
refine_N128_s0,runge,0,128,3,0.0001,72,39980,1.3877787807814457e-17,1.561538585380058e-16,0.0,8.486273690955192e-11,0.00021167468585264342,5.551115123125783e-17,1.8197216050332166e-15,0.0,3.858618731652576e-06,,,,,,,,,,,,,0.0003089054978629477
refine_N128_s0,runge,0,128,3,0.001,72,39980,0.0,1.7005986261174017e-16,0.0,8.433392003065402e-11,0.00021172927377177288,5.551115123125783e-17,1.8365617152034323e-15,0.0,3.73611256523641e-06,,,,,,,,,,,,,0.0003089054978629477
refine_N128_s0,runge,0,128,3,0.01,72,39980,-1.3877787807814457e-17,1.4601617860091456e-16,0.0,7.811257421940598e-11,0.0002122592979576772,5.551115123125783e-17,1.7731225370827735e-15,0.0,2.658468801660087e-06,,,,,,,,,,,,,0.0003089054978629477
refine_N128_s0,runge,0,128,3,0.1,72,39980,6.938893903907228e-18,1.6946941875100723e-16,0.0,1.684610970363792e-11,0.0002162337828875783,1.1102230246251565e-16,1.8330205423813516e-15,0.0,1.339588619488079e-05,,,,,,,,,,,,,0.0003089054978629477
refine_N128_s0,runge,0,128,3,1.0,72,39980,6.938893903907228e-18,1.5084299084236755e-16,0.0,7.135467765571414e-10,0.00021952484711897747,5.551115123125783e-17,1.886064278693536e-15,0.0,0.00016134616414110632,,,,,,,,,,,,,0.0003089054978629477
refine_N128_s0,runge,0,128,3,10.0,72,39980,0.0,1.4034089136437131e-16,0.0,1.3180357783353077e-08,0.000321619128923064,5.551115123125783e-17,1.7973771051100683e-15,0.0,0.0016424052821777699,,,,,,,,,,,,,0.000321619128923064
refine_N128_s0,runge,0,128,3,100.0,72,39980,-6.938893903907228e-18,6.169437959472665e-16,0.0,1.6258954148977834e-06,0.04561905081498674,5.551115123125783e-17,1.6631800345905989e-15,0.0,0.016453122443109886,,,,,,,,,,,,,0.04561905081498674
refine_N128_s0,moment3,0,128,3,0.0001,72,39980,5.551115123125783e-17,4.2099364063579457e-16,0.0,1.554643097233107e-11,0.00018474481322920452,2.220446049250313e-16,1.2798996359140719e-15,0.0,2.839517533193522e-06,,,,,,,,,,,,,0.0003046784286044023
refine_N128_s0,moment3,0,128,3,0.001,72,39980,5.551115123125783e-17,3.6477381384164667e-16,0.0,1.555663120623845e-11,0.0001847315011326362,1.1102230246251565e-16,1.2525921370009275e-15,0.0,2.7585670848124395e-06,,,,,,,,,,,,,0.0003046784286044023
refine_N128_s0,moment3,0,128,3,0.01,72,39980,1.1102230246251565e-16,3.5865918654422416e-16,0.0,1.658146372087075e-11,0.0001846001144513121,2.220446049250313e-16,1.268059652795197e-15,0.0,2.0689361169033415e-06,,,,,,,,,,,,,0.0003046784286044023
refine_N128_s0,moment3,0,128,3,0.1,72,39980,5.551115123125783e-17,3.4635048857595885e-16,0.0,2.654363213153294e-11,0.00018344422143959927,1.1102230246251565e-16,1.2599931916903053e-15,0.0,9.551779227969292e-06,,,,,,,,,,,,,0.0003046784286044023
