bundle,n,seed,degree,left,right,kappa,count,last_step,last_signed_mean_gamma_difference,last_slope_gradient_difference,last_slope_parameter_difference,last_coarse_residual_difference,max_abs_signed_mean_gamma_difference,max_abs_slope_gradient_difference,max_abs_slope_parameter_difference,max_abs_coarse_residual_difference
refine_N128_s0,128,0,5,moment3,moment9,0.01,2019,39980,-0.0010379519953254007,0.001776329444199063,0.07530237176726712,0.0025753007630490094,0.0010379519953254007,0.002700775688728351,0.07530237176726712,0.0026913954157891493
refine_N128_s0,128,0,5,moment3,moment9,0.1,2019,39980,-0.0010278341133029556,0.001770102041919848,0.07518636389787073,0.002484526017258858,0.0010278341133029556,0.002700775688728351,0.07518636389787073,0.002599871101662347
refine_N128_s0,128,0,5,moment3,moment9,1.0,2019,39980,-0.0010679050732909229,0.001788011340725644,0.07605146458654657,0.00198730834937561,0.0010679050732909229,0.002700775688728351,0.07605146458654657,0.0020976501123417673
refine_N128_s0,128,0,5,moment3,moment9,10.0,2019,39980,-0.0010124413441170849,0.0019431901353962038,0.0793825189601118,0.00144108500256194,0.0010124413441170849,0.002700775688728351,0.0793825189601118,0.001509972025330931
refine_N128_s0,128,0,5,moment3,moment9,100.0,2019,39980,0.0009170957821250658,0.007368774989649719,0.11854095601559851,0.001621685917860716,0.0009170957821250658,0.007368774989649719,0.11854095601559851,0.001621685917860716
refine_N128_s0,128,0,5,moment5,moment9,0.0001,2019,39980,7.876126970382535e-06,1.3010833767713448e-05,0.0005130594936523719,1.1139411979117834e-05,7.876126970382535e-06,1.3010833767713448e-05,0.0005130594936523719,1.1139411979117834e-05
refine_N128_s0,128,0,5,moment5,moment9,0.001,2019,39980,7.873122914905939e-06,1.3008711434034652e-05,0.0005129897643675683,1.1132738187415111e-05,7.873122914905939e-06,1.3008711434034652e-05,0.0005129897643675683,1.1132738187415111e-05
refine_N128_s0,128,0,5,moment5,moment9,0.01,2019,39980,7.843621260078537e-06,1.2987792726805563e-05,0.0005123019153318808,1.106666603594928e-05,7.843621260078537e-06,1.2987792726805563e-05,0.0005123019153318808,1.106666603594928e-05
refine_N128_s0,128,0,5,moment5,moment9,0.1,2019,39980,7.86251441971253e-06,1.2805015217492356e-05,0.0005062466226851451,1.046551131699355e-05,7.86251441971253e-06,1.2805015217492356e-05,0.0005062466226851451,1.046551131699355e-05
refine_N128_s0,128,0,5,moment5,moment9,1.0,2019,39980,7.306673638407535e-06,1.2058748872216257e-05,0.00048052668256676716,7.359885268452487e-06,7.306673638407535e-06,1.2058748872216257e-05,0.00048052668256676716,7.359885268452487e-06
refine_N128_s0,128,0,5,moment5,moment9,10.0,2019,39980,7.248962527295344e-06,1.1623741548556515e-05,0.0004644661478887779,4.071995493763606e-06,7.248962527295344e-06,1.1793818340856154e-05,0.0004644661478887779,4.072205316431704e-06
